Player_id,Nationality_id,nation_position,nation_jersey
248227,195,,
272569,57,,
266682,95,,
217021,54,,
72898,87,,
77520,17,,
266209,25,,
70892,26,,
239609,155,,
258050,14,,
259588,56,,
253714,47,,
261140,82,,
277019,39,,
269089,45,,
71972,45,,
276773,47,,
257324,13,,
234032,45,,
70195,20,,
255035,167,,
246094,25,,
263506,46,,
73561,45,,
253538,53,,
236142,54,,
277872,27,,
267905,48,,
257666,37,,
238725,13,,
254860,45,,
275351,14,,
73624,18,,
194201,46,,
73644,13,,
247214,27,,
71343,46,,
263098,25,,
266692,55,,
206535,14,,
245749,18,,
245497,45,,
179746,50,,
273964,52,,
241452,14,,
71994,46,,
74555,25,,
251977,33,,
72555,43,,
201841,7,,
76416,103,,
266891,51,,
247179,21,,
80781,49,,
71068,50,,
239779,37,,
74917,51,,
71857,133,,
255154,49,,
262326,14,,
278966,27,,
255161,167,,
258490,129,,
192450,14,,
247241,155,,
266725,56,,
80885,54,,
248568,37,,
73470,10,,
79115,129,,
248856,95,,
257821,136,,
277820,18,,
214854,55,,
244559,119,,
274004,38,,
274010,60,,
278630,45,,
255873,60,,
225161,45,,
70030,14,,
192660,21,,
79781,163,,
278957,14,,
250812,11,,
271326,17,RES,25
257765,39,,
244206,52,,
260083,45,,
263161,183,,
233472,133,,
273666,129,,
72964,21,,
245784,27,,
268075,60,,
232520,14,,
268621,52,,
74328,129,,
242268,21,,
236897,52,,
222306,155,,
274035,167,,
76418,112,,
258446,18,,
73370,21,,
240035,45,,
247209,7,,
73389,45,,
243378,21,,
251828,36,,
275644,23,,
254914,167,,
73933,27,,
271053,95,,
220881,219,,
247000,25,,
256481,14,,
264441,117,,
278025,54,,
187916,46,,
80653,51,,
80915,45,,
255773,60,,
202526,42,,
245540,22,,
224297,195,,
254265,31,,
247612,93,,
73294,144,,
72531,1,,
264790,12,,
228212,36,,
256383,145,,
278402,45,,
221846,155,,
277922,14,,
275878,18,,
259763,13,,
227511,21,,
275641,18,,
256194,57,,
222154,55,,
273614,102,,
279252,13,,
272351,52,,
73447,97,,
268009,95,,
263417,18,,
79868,34,,
80662,45,,
262938,11,,
246043,167,,
263453,14,,
264480,27,,
263211,25,,
70701,52,,
195126,14,,
279863,60,,
74301,60,,
257611,7,,
207952,133,,
265560,45,,
269159,34,,
259176,183,,
248692,14,,
202123,14,,
257165,37,,
260497,167,,
266651,46,,
268443,14,,
279736,36,,
76478,13,,
225735,21,,
248559,18,,
231411,14,,
269566,47,,
267782,21,,
76294,24,,
235014,14,,
277512,14,,
241929,52,,
79123,19,,
231956,155,,
236308,27,,
77336,38,,
225072,120,,
248880,14,,
264500,25,,
245812,37,,
193333,27,,
76624,54,,
252754,25,,
253556,58,,
252277,167,,
80765,58,,
278912,34,,
278659,45,,
221831,167,,
271512,52,,
255411,95,,
200134,25,,
242119,14,,
268503,13,,
276958,36,,
80096,7,,
238319,14,,
233470,45,,
236557,14,,
253712,159,,
264214,21,,
235036,7,,
262691,37,,
73252,52,,
230218,54,,
216145,27,,
215892,51,,
244311,54,,
227932,21,,
70496,7,,
263271,25,,
253034,82,,
223100,52,,
200840,14,,
78986,38,,
261772,18,,
253074,18,,
72861,27,,
240285,36,,
252067,14,,
252082,70,,
256435,36,,
73146,47,,
257978,136,,
238273,39,,
79554,117,,
73414,38,,
73169,21,,
266197,167,,
253403,195,,
265185,4,,
258533,24,,
72456,14,,
276232,23,SUB,20
246299,18,,
278814,45,,
274979,36,,
79935,13,,
277324,198,,
215374,25,,
76879,17,,
268128,39,,
242276,155,,
251272,38,,
238995,42,,
235157,21,,
257438,50,,
264110,45,,
231874,21,,
278990,54,,
258510,4,,
208088,45,,
240604,50,,
72695,39,,
192765,61,,
241409,14,,
72711,34,,
257044,17,,
258082,52,,
255562,47,,
275288,136,,
250970,37,,
271963,38,,
72030,54,,
272734,59,,
274528,34,,
259186,50,,
264820,60,,
244852,167,,
248694,18,,
209281,183,,
199044,110,,
276371,21,,
266685,47,,
241855,45,,
70084,46,,
212938,36,,
277206,118,,
244448,83,RES,21
215011,52,,
262889,25,,
251635,39,,
80886,54,,
268286,54,,
71169,59,,
265484,82,,
242961,79,,
265754,144,,
240922,45,,
247836,195,,
264736,45,,
275493,45,,
251176,195,,
264746,14,,
236601,14,,
76858,70,,
209475,25,,
251230,4,,
77671,95,,
224615,155,,
255850,163,,
244592,47,,
241825,195,,
224677,155,,
235942,27,,
260264,34,,
227758,42,,
80820,27,,
277942,18,,
234167,7,,
73151,47,,
76992,98,,
223427,4,,
201413,45,,
242893,126,,
226772,52,,
276693,54,,
205278,167,,
265188,27,,
71925,21,,
270331,183,,
77325,10,,
245518,183,,
169498,14,,
278061,18,,
71215,25,,
276271,21,,
252468,195,,
76859,46,,
71485,37,,
237391,27,,
261200,21,,
76116,34,,
260436,34,,
70999,24,,
276600,167,,
271482,27,,
230523,54,,
269181,27,,
77186,95,,
216199,21,,
246416,21,,
245649,14,,
276633,18,,
79263,38,,
221600,14,,
269475,195,,
243371,13,,
259766,50,,
253112,51,,
76730,18,,
273600,14,,
262339,52,,
231633,18,,
245717,54,,
258782,1,,
70115,54,,
268277,42,,
72961,21,,
241921,37,,
251905,117,,
77829,126,,
272433,45,,
269619,52,,
278587,48,,
243773,21,,
256065,18,,
74329,46,,
267867,38,,
199266,167,,
271202,27,,
226151,54,,
74857,52,,
255094,53,,
267899,10,,
235650,35,,
70035,14,,
279700,18,,
261528,21,,
75164,37,,
264867,4,,
79270,54,,
256934,95,,
275372,136,,
76718,52,,
70328,36,,
279239,34,,
78537,48,,
276171,219,,
276940,1,,
79071,37,,
276967,14,,
245501,14,,
278017,14,,
204297,25,,
275978,51,,
72978,43,,
272927,46,,
269088,58,,
259114,160,,
224302,37,,
81462,108,,
257340,37,,
242759,47,,
74063,56,,
271439,45,,
78676,39,,
238170,195,,
238180,52,,
258167,14,,
234374,54,,
253064,159,,
279441,195,,
240788,27,,
231322,7,,
274342,53,,
70069,34,,
74440,101,,
270542,37,,
214231,55,,
79070,45,,
254945,57,,
263147,39,,
248300,159,,
232693,133,,
270847,47,,
265733,127,,
243205,119,,
79110,22,,
236310,14,,
235800,10,,
253464,13,,
256306,48,,
244277,14,,
268888,50,,
238716,171,,
74879,163,,
71296,48,,
266123,13,,
230807,14,,
245165,159,,
225976,183,,
272573,60,,
222654,14,,
240064,136,,
254173,57,,
77036,7,,
220156,60,,
73471,19,,
266507,95,,
233280,167,,
261441,52,,
200519,45,,
80712,45,,
211019,34,,
198990,25,,
251727,159,,
203095,25,,
78424,133,,
227679,25,,
266337,46,,
252516,155,,
262504,18,,
80752,45,,
72054,54,,
266363,167,,
245122,46,,
278923,45,,
237965,167,,
266898,103,,
278434,52,,
271272,45,,
252078,18,,
234416,21,,
81330,133,,
258739,104,,
229818,4,,
269250,45,,
232643,116,,
276167,51,,
276178,4,,
238577,167,,
244985,14,,
235004,52,,
74759,54,,
171791,38,,
245264,13,,
269093,167,,
252209,37,,
260403,14,,
271414,103,,
272705,14,,
229703,22,,
225867,133,,
263244,37,,
78669,45,,
228685,14,,
256100,38,,
228454,36,,
252011,18,,
76911,56,,
70552,48,,
246680,42,,
271018,25,,
274093,21,,
277425,45,,
243125,46,,
206522,45,,
243390,56,,
227520,13,,
274369,10,,
251848,39,,
74956,14,,
219852,27,,
239324,18,,
252644,167,,
234982,13,,
261098,46,,
225263,10,LCB,5
257775,25,,
233201,50,LCB,2
79618,10,,
246018,56,,
243210,127,,
263696,52,,
79635,18,,
229398,14,,
256036,24,,
263975,34,,
240941,18,,
264251,195,,
239936,55,,
268611,57,,
251979,52,,
277072,7,,
255573,42,,
259926,14,,
76888,18,,
266335,70,,
244859,21,,
242558,183,,
260482,56,,
266889,97,,
255881,60,,
225674,55,,
276619,54,,
79513,18,,
251812,34,,
256427,46,,
278460,52,,
245704,45,,
278999,48,,
266486,97,,
258813,95,,
248576,21,,
274437,54,,
260621,117,,
71961,57,,
246561,39,RCB,4
257570,21,,
275497,45,,
258870,34,,
70730,148,,
72779,21,,
243276,63,,
215651,54,,
225636,21,,
278126,45,,
78720,45,,
261504,61,,
266373,95,,
76934,56,,
241031,173,,
268436,36,,
277659,108,,
222878,14,,
79012,27,,
260772,61,,
244902,60,,
248486,167,,
227791,167,,
253907,52,,
247539,18,,
271618,25,,
225811,56,,
260383,24,RB,3
261160,52,,
77358,60,,
261422,101,,
277554,45,,
233011,167,,
253491,48,,
70710,52,,
271160,21,,
276828,61,,
258396,48,,
231267,110,,
256616,52,,
238736,5,,
169115,27,,
274844,13,,
70301,45,,
73430,136,,
76768,45,,
257261,14,,
215053,55,,
264467,1,,
241693,34,,
79657,45,,
260395,167,,
277309,13,,
276804,27,,
270683,14,,
73334,13,,
250998,13,,
270207,52,,
74881,136,,
264085,44,,
261277,25,,
266148,195,,
240811,52,,
256689,136,,
268727,160,,
80058,14,,
70843,24,,
78529,163,,
254913,45,,
79557,163,,
240096,195,,
262898,21,,
271358,45,,
260616,95,,
80916,54,,
222493,21,,
262175,190,,
251681,54,,
278318,51,,
241969,10,,
223813,34,,
243530,45,,
244811,4,,
260176,162,,
271953,46,,
268897,27,,
252527,47,,
251262,35,,
201346,35,,
268934,27,,
236449,23,,
259752,21,,
257472,14,,
251590,25,,
247764,14,,
210392,35,,
272861,52,,
251368,37,,
163050,14,,
247534,108,,
240891,21,,
243459,95,,
240133,18,,
70198,52,,
242245,183,,
210257,54,,
266099,18,,
232829,163,,
257158,46,,
266122,14,,
230287,54,,
274081,52,,
79011,27,,
251823,21,,
259511,58,,
224186,34,,
267987,52,,
271061,115,,
247264,163,,
226021,155,,
261115,167,,
75516,34,,
80659,45,,
271139,116,,
270374,14,,
275248,60,,
71217,52,,
80690,18,,
71261,21,,
253558,59,,
228225,82,,
255621,25,,
250758,14,,
224396,56,,
78989,54,,
277645,38,,
243612,14,,
76449,163,,
266159,45,,
271026,186,,
74938,21,,
277969,136,,
239078,21,,
222183,155,,
248809,42,,
233214,28,,
266756,42,,
269318,21,,
75541,117,,
228888,14,,
246300,56,,
71981,38,,
248118,39,,
204348,46,,
269120,36,,
259908,57,,
244042,136,,
257105,18,,
245337,52,,
71258,13,,
259941,59,,
232066,58,,
215686,13,,
255398,45,,
72617,37,,
202925,46,,
75950,52,,
263101,14,,
240859,45,,
71388,45,,
278757,59,,
274944,95,,
261122,167,,
74502,108,,
211732,21,,
254754,58,,
76070,52,,
243516,18,,
246332,56,,
77664,34,,
70753,133,,
272487,45,,
72809,90,,
276346,25,,
239494,21,,
81307,54,,
277673,13,,
273082,195,,
75964,52,,
209852,148,,
258238,48,,
242114,183,,
240835,60,,
78799,4,,
272862,25,,
246243,89,,
212208,52,,
278785,56,,
275206,85,,
78354,57,,
80666,45,,
77092,136,,
260142,14,,
79920,4,,
197170,14,,
275507,18,,
235572,14,,
246836,21,,
257344,47,,
248131,167,,
261444,118,,
247890,103,,
233047,82,,
268909,25,,
73071,21,,
74351,56,,
253039,118,,
75896,57,,
278136,14,,
276618,39,,
214673,52,,
213143,14,,
220065,27,,
76964,4,,
276646,12,RES,26
276660,21,,
232904,183,,
242383,21,,
243163,25,,
274145,52,,
234466,52,,
70893,7,,
261876,25,,
71419,60,,
207616,14,,
200197,52,,
231946,167,,
240138,58,,
268820,34,,
77081,46,,
247073,14,,
212006,14,,
79913,54,,
260657,95,,
254514,46,,
245560,27,,
271929,42,,
70465,21,,
199244,12,,
251219,25,,
266334,95,,
251743,159,,
79970,54,,
70500,47,,
72549,21,,
268402,36,,
75634,15,,
245377,183,,
248199,9,,
209816,98,,
216744,195,,
74416,136,,
269497,10,,
219586,27,,
72658,104,,
251346,14,,
80617,54,,
80625,45,,
261105,167,,
74229,13,,
269822,21,,
274702,27,,
251167,18,,
254503,7,,
73259,45,,
241708,126,,
233775,52,,
73524,14,,
278838,32,,
276305,7,,
262227,70,,
265580,37,,
239989,79,,
266873,14,,
263036,37,,
177790,37,,
273535,14,,
247941,39,,
78991,54,,
240532,47,,
276377,13,,
263324,14,,
278177,21,,
268982,182,SUB,8
79543,38,,
71108,58,,
78540,21,,
70109,46,,
79330,21,,
244460,18,,
261100,46,,
189682,14,,
257019,105,,
207868,25,,
256768,18,,
264205,57,,
230432,54,,
71491,52,,
237635,21,,
279626,37,,
79437,104,,
255310,117,,
72018,4,,
258652,45,,
238173,167,,
271205,52,,
243572,60,,
264313,21,,
263581,21,,
271526,158,,
221358,14,,
278703,36,,
248752,155,,
256944,21,,
237509,18,,
256459,36,,
264141,14,,
259544,59,,
263135,21,,
262119,21,,
76524,56,,
76540,27,,
248584,18,,
256528,52,,
230683,37,,
157481,45,,
269869,21,,
251446,1,,
239681,56,,
74584,45,,
275292,52,,
81532,52,,
268416,195,,
70787,14,,
259476,195,,
271522,195,,
72100,101,,
267698,60,,
224701,155,,
72905,54,,
254925,14,,
73680,15,,
79058,34,,
242389,38,,
251349,7,,
260071,52,,
243688,35,,
262635,21,,
229879,95,,
277244,45,,
270101,27,,
238621,54,,
256544,34,,
258081,83,,
241960,17,,
271917,7,,
263474,52,,
79154,27,,
229173,48,,
254518,46,,
240710,195,,
251723,159,,
76117,198,,
73050,54,,
228195,159,,
81252,34,,
74854,52,,
273770,52,,
237933,14,,
207740,138,,
73598,23,RES,19
231555,21,,
243596,25,,
223138,18,,
267941,138,,
80805,45,,
271533,181,,
72382,52,,
251596,136,,
74464,4,,
273123,18,,
169708,14,,
264702,163,,
262911,46,,
80128,7,,
279042,14,,
224017,50,,
231965,59,,
79394,21,,
259119,118,,
262208,95,,
271682,45,,
192840,8,,
275024,18,,
247125,70,,
192624,35,,
73846,18,,
260233,52,,
187796,14,,
72857,27,,
251289,21,,
221346,36,,
244915,117,LCB,6
244947,52,,
80597,27,,
70108,46,,
268259,21,,
208615,18,,
239595,7,,
247019,126,,
250876,21,,
248575,21,,
275972,14,,
265735,108,,
220429,52,,
272399,117,,
262946,21,,
242212,14,,
256809,36,,
255789,21,,
73009,34,,
276534,21,,
234039,14,,
275279,133,,
255312,42,,
278104,148,,
77657,54,,
244068,21,,
243056,14,,
262267,160,,
278911,34,,
279426,195,,
170114,42,,
228775,18,,
275882,52,,
74429,18,,
277698,24,,
75461,21,,
78282,45,,
75736,18,,
265194,45,,
73456,12,,
258812,21,,
269320,21,,
72976,37,,
70676,52,,
241172,45,,
77863,52,,
263984,7,,
216114,36,,
274231,56,,
259896,49,,
264506,70,,
78661,107,,
262474,34,,
278350,27,,
276337,47,,
79999,45,,
74371,45,,
242821,167,,
263046,4,,
275610,37,,
73888,52,,
247466,45,,
278724,36,,
225487,48,,
215254,52,,
76247,18,,
240865,25,,
80882,54,,
71418,108,,
212223,25,,
277771,36,,
269340,37,,
250909,21,,
77354,13,,
273962,18,,
241197,183,,
224817,52,,
275253,81,,
77906,155,,
241505,18,,
257386,54,,
241007,103,,
257144,21,,
76924,21,,
276604,52,,
238726,13,,
228534,167,,
275134,195,,
76995,52,,
269257,34,,
230345,54,,
270849,136,,
275982,20,,
221456,14,,
272659,21,,
266518,95,,
205850,27,,
272943,44,,
81459,34,,
70711,52,,
213839,7,,
262738,126,,
77907,24,,
79959,1,,
78193,45,,
260727,46,,
76672,46,,
242306,55,,
279686,53,,
259747,108,,
264380,21,,
263881,18,,
231910,167,,
257000,27,,
257007,21,,
261360,7,,
79089,27,,
210679,38,,
275704,18,,
73466,164,,
79872,58,,
253704,159,,
80655,163,,
278043,18,,
262181,42,,
70440,52,,
79926,4,,
272708,195,,
276292,21,,
206408,95,,
243279,42,,
70230,14,,
244837,167,,
223335,52,,
269934,52,,
78448,21,,
266629,195,,
75403,182,SUB,13
258196,18,,
268697,129,,
279200,45,,
261025,14,,
77730,38,,
274090,27,,
255406,45,,
70327,126,,
79837,108,,
276195,21,,
76263,47,,
213497,46,,
273667,21,,
265734,117,,
275209,55,,
80147,34,,
262681,37,,
262685,54,,
259621,48,,
258616,14,,
210747,45,,
260931,7,,
75598,18,,
235884,46,,
255341,60,,
78704,54,,
189808,25,,
239747,61,,
74134,18,,
70810,112,,
72099,97,,
71078,52,,
246696,58,,
251830,34,,
243386,55,,
235458,108,,
72907,37,,
278750,21,,
237807,92,,
255217,52,,
263424,18,,
268803,34,,
258821,4,,
247309,95,,
79378,21,,
271650,47,,
218658,14,,
72780,21,,
73303,19,,
237658,60,,
276325,21,,
238694,21,,
74856,52,,
258667,89,,
199051,38,,
72335,21,,
72862,27,,
257959,34,,
276652,39,,
244655,35,,
273081,52,,
223678,21,,
257727,39,,
80069,27,,
248021,39,,
238551,54,,
274397,39,,
255461,45,,
207622,36,,
227859,167,,
76821,52,,
76568,7,,
261420,25,,
264512,18,,
74817,52,,
80707,45,,
69965,36,,
71003,27,,
215147,52,,
271218,14,,
234099,42,,
76917,52,,
262776,21,,
76410,18,,
268414,18,,
77973,116,,
271267,45,,
71110,36,,
229574,27,,
278984,14,,
263122,55,,
264409,21,,
277979,20,,
223998,45,,
253951,52,,
251138,52,,
257036,36,,
265486,46,,
264229,45,,
253735,45,,
277804,14,,
70960,117,,
213570,42,,
79694,23,,
234070,183,,
266074,14,,
74603,27,,
77689,52,,
263294,42,,
230032,14,,
279194,182,RES,26
229537,52,,
276905,47,,
74924,51,,
276658,38,,
80094,163,,
278753,36,,
251873,4,,
236787,21,,
70909,195,,
240393,155,,
268300,61,,
77840,54,,
231190,46,,
269857,21,,
269863,21,,
70443,52,,
73008,21,,
276287,21,,
272965,46,,
276562,195,,
277844,13,,
79197,219,,
195427,14,,
264825,214,,
263549,30,,
74877,43,,
256894,45,,
246151,46,,
232329,48,,
70037,21,,
71066,49,,
266145,207,,
231335,53,,
73392,39,,
250805,34,,
276681,37,,
266446,21,,
80591,54,,
228058,4,,
257758,39,,
77800,60,,
272876,51,,
268530,14,,
252169,7,,
240652,27,,
274701,36,,
78864,136,,
262423,45,,
262170,14,,
254234,57,,
253980,46,,
79662,136,,
75056,45,,
270136,4,,
256058,45,,
245566,27,,
264269,35,,
228176,167,,
276567,117,,
214876,14,,
244081,21,,
279926,45,,
264584,34,,
277905,36,,
253341,52,,
264863,83,,
260770,53,,
269731,18,,
78528,37,,
244674,14,,
79814,85,,
267465,18,,
245982,167,,
254943,53,,
232704,163,,
259349,183,,
275224,108,,
258080,52,,
70186,48,,
274220,10,,
241995,21,,
277599,27,,
229731,14,,
255335,70,,
273022,45,,
271743,14,,
70801,36,,
79763,21,,
258722,98,,
277412,14,,
72104,45,,
71342,117,,
71598,45,,
269744,38,,
226227,52,,
253376,34,,
230855,21,,
266448,34,,
271079,13,,
258027,10,,
262648,195,,
80377,24,,
227836,46,,
274947,52,,
79127,45,,
274976,45,,
243244,48,,
257859,36,,
252494,37,,
239453,104,,
228194,159,,
207725,34,,
271984,12,,
268913,195,,
275077,10,,
80283,54,,
72863,22,,
269994,21,,
226730,52,,
77483,95,,
268725,43,,
279224,14,,
230847,25,,
76999,52,,
223696,34,,
71634,21,,
224981,45,,
216791,14,,
279016,18,,
277997,14,,
73235,136,,
245528,45,,
77090,13,,
80163,21,,
262442,39,,
229678,36,,
267568,60,,
80696,18,,
271940,108,,
278598,42,,
259403,34,,
279116,21,,
243790,155,,
224854,52,,
77146,59,,
254820,37,,
263790,54,,
230511,54,,
190852,14,,
259209,52,,
73368,21,,
258724,14,,
225974,42,SUB,16
255160,167,,
257722,39,,
213699,14,,
271300,10,,
242386,4,,
72694,51,,
78839,45,,
262400,34,,
264206,183,,
195086,10,,
236304,45,,
74772,52,,
265749,21,,
254998,18,,
255258,45,,
79136,10,,
70956,58,,
271923,46,,
223283,136,,
242494,8,,
269888,4,,
70480,46,,
244056,36,,
73067,18,,
74102,21,,
220045,14,,
258194,58,,
270485,52,,
268440,18,,
256666,56,,
253378,38,,
272323,195,,
258250,37,,
74460,34,,
238051,13,,
233190,56,,
77560,95,,
241413,46,,
262150,52,,
242183,21,,
75272,14,,
262933,21,,
264228,45,,
240944,57,,
275251,95,,
233012,167,,
278338,38,,
279882,48,,
246349,14,,
254541,116,,
240728,103,,
278884,49,SUB,4
72823,5,,
270456,52,,
252030,219,,
266117,45,,
259979,61,,
266895,21,,
74659,39,,
276392,48,,
260533,195,,
274359,117,,
269501,52,,
212167,14,,
199627,14,,
263387,14,,
77795,58,,
259559,21,,
220140,14,,
222191,155,,
231408,14,,
259570,52,,
276980,14,,
232181,37,,
76033,10,,
264728,48,,
70685,52,,
223524,27,,
70693,43,,
238389,14,,
272962,117,,
73289,18,,
259401,34,,
257873,14,,
256855,116,,
251482,21,,
253041,18,,
243571,136,,
77712,126,,
74133,18,,
70049,147,,
248487,167,,
75959,56,,
243127,25,,
76731,52,,
241342,155,,
73921,7,,
78535,37,,
206554,14,,
278237,27,,
79583,45,,
277991,116,,
230383,54,,
253943,25,,
265468,35,SUB,22
257025,95,,
276744,39,,
78859,45,,
79373,18,,
270617,25,,
70191,7,,
275258,48,,
75068,45,,
274492,95,,
75073,52,,
246873,14,,
262513,45,,
71546,58,,
231828,13,,
74140,34,,
260257,61,,
76968,37,,
209323,54,,
270519,13,,
243639,14,,
278982,45,,
247240,54,,
277705,48,,
275918,51,,
268759,27,,
72409,36,,
272860,52,,
251878,39,,
78063,21,,
232699,52,,
72704,60,,
272904,45,,
79118,27,,
240912,42,,
255002,46,,
71205,167,,
278065,136,,
232785,163,,
189558,37,,
221815,155,,
224631,155,,
279166,52,,
258439,18,,
262792,4,,
263310,17,,
277658,97,,
80285,22,,
262049,14,,
73405,44,,
272324,195,,
274126,21,,
256738,116,,
242149,17,,
72940,73,,
77814,34,,
72957,54,,
262671,21,,
248337,36,,
245532,60,,
254492,82,,
234291,17,SUB,26
71224,60,,
275515,61,,
263740,219,,
277311,45,,
247874,95,,
261956,155,,
243537,21,,
239709,4,,
274273,93,,
260723,14,,
270460,183,,
80771,52,,
73861,14,,
264079,118,,
74392,23,,
266660,45,,
78766,18,,
260536,195,,
70330,46,,
222396,14,,
278206,183,,
25798,58,,
240328,183,,
268754,27,,
225245,25,,
244196,14,,
220922,24,,
72699,21,,
233727,42,,
250887,45,,
80136,18,,
215562,14,,
228363,34,,
275221,133,,
244762,18,,
213281,195,,
260147,159,,
76105,83,,
78419,7,,
235863,27,,
279919,60,,
259442,34,,
260732,95,,
73607,10,,
79751,45,,
79246,52,,
262044,50,,
270502,115,,
257190,133,,
271277,52,,
226486,55,,
270787,24,LS,22
240338,60,,
278745,52,,
276705,27,,
263670,38,,
272886,14,,
275207,7,,
274442,18,,
242958,21,,
261674,85,,
79660,14,,
275262,21,,
227655,10,,
222540,22,,
278864,25,,
263249,11,,
224604,155,,
247395,25,,
264044,27,,
277373,21,,
246662,14,,
261512,42,,
70026,50,,
225948,13,,
73635,36,,
269223,45,,
73147,21,,
272571,195,,
71101,52,,
243908,35,SUB,20
278728,21,,
222434,155,,
251911,7,,
244490,10,,
241682,45,,
244250,21,,
241695,95,,
264493,38,,
276272,21,,
77631,10,,
277060,20,,
232519,42,,
257614,14,,
262483,112,,
78933,45,,
252509,37,,
270944,14,,
76411,136,,
260477,95,,
247423,59,,
254849,136,,
278914,36,,
257161,119,,
231821,183,,
279454,159,,
263840,14,,
264115,14,,
183491,13,,
242643,70,,
236244,146,,
260336,61,,
263938,14,,
224524,52,,
276247,219,,
279319,159,,
76313,54,,
274472,14,,
214830,52,,
279622,21,,
237651,61,,
75615,7,,
80224,51,,
247931,7,,
215420,42,,
271746,14,,
276867,52,,
267410,52,,
279186,195,,
279459,195,,
279210,103,,
81343,51,,
262102,34,,
226791,14,,
255980,25,,
278007,14,,
263163,190,,
246563,39,,
253479,159,,
228397,40,,
71218,51,,
194617,213,,
74554,45,,
247354,95,,
77120,52,,
275267,195,,
257091,7,,
261202,129,,
245079,58,,
271704,39,,
275296,18,,
72293,45,,
268401,36,,
230516,54,,
259993,46,,
79007,133,,
70050,27,,
193701,14,,
268986,182,RES,4
260302,37,,
252385,14,,
240867,14,,
75751,45,,
74477,18,,
278006,39,,
222199,155,,
245760,21,,
261636,54,,
219145,55,,
250895,195,,
268331,20,,
244014,21,,
205363,27,,
72250,18,,
272445,60,,
74304,115,,
219469,10,,
221281,42,,
269414,126,,
76153,45,,
276093,117,,
264063,195,,
80003,108,,
242057,195,,
234901,21,,
237731,14,,
76196,14,,
76976,47,,
252095,54,,
71115,60,,
256222,13,,
70631,167,,
222190,155,,
230387,54,,
242199,46,,
80411,60,,
235551,183,,
78368,45,,
79396,54,,
274729,49,,
257853,42,,
78654,127,,
210244,14,,
278086,52,,
73037,36,,
222286,18,,
258691,37,,
242312,183,,
259472,25,,
257171,18,,
272557,21,,
78778,219,,
78012,108,,
212417,13,,
244425,4,,
226018,14,,
254446,60,,
76801,15,,
240154,25,,
271900,159,,
245537,36,,
263725,45,,
265521,45,,
224602,155,,
74333,38,,
69992,51,,
261737,97,,
220786,36,,
73333,27,,
262537,13,,
263306,39,,
74136,18,,
270491,14,,
261531,38,,
252316,46,SUB,24
74402,48,,
273826,56,,
262822,22,,
73128,54,,
276140,15,,
245174,42,,
79293,38,,
255177,103,,
216795,14,,
251884,36,,
247533,18,,
272881,183,,
239627,43,,
252435,14,,
222235,155,,
254237,57,,
268837,38,,
257319,18,,
238127,52,,
72245,46,,
77114,127,,
242236,38,,
279625,14,,
236621,18,,
78184,14,,
228457,18,,
254826,61,,
79474,45,,
243833,36,,
253570,53,,
198543,25,,
243345,21,,
241810,45,,
228243,47,,
243347,13,,
73882,38,,
71081,183,,
275374,39,,
241328,155,,
72375,163,,
71867,36,,
223426,4,,
240068,183,,
235464,14,,
74442,18,,
74449,18,,
74450,7,,
260562,52,,
272603,95,,
222428,52,,
236508,45,,
71394,158,,
277227,18,,
233451,155,,
264431,52,,
271603,14,,
259843,167,,
260617,195,,
273936,18,,
205331,155,,
258844,52,,
241954,183,,
260401,119,,
276787,7,,
270652,133,,
74303,14,,
276544,145,,
76106,44,,
259150,136,,
274521,52,,
256110,95,,
229232,14,,
238474,7,,
79512,36,,
267419,25,,
245684,13,,
231111,21,,
79561,37,,
71882,13,,
76498,155,,
247776,56,,
263396,45,,
200433,4,,
261110,37,,
236025,14,,
264189,208,,
273930,14,,
262930,14,,
254501,136,,
230447,54,,
260405,21,,
216377,21,,
258874,118,,
76864,12,,
258627,14,,
260166,167,,
74567,133,,
239197,52,,
231526,107,,
230505,54,,
194925,14,,
262772,21,,
202881,25,,
277894,45,,
237979,55,,
261281,27,,
257957,21,,
81319,51,,
234407,21,,
260555,13,,
251597,37,,
270036,52,,
262100,92,,
276951,27,,
225001,14,,
251385,110,,
277519,45,,
70160,117,,
238103,155,,
252697,133,,
71455,167,,
238889,56,,
256555,84,,
272967,162,,
279115,48,,
239181,21,,
252753,48,,
241494,21,,
238683,21,,
260443,133,,
71263,47,,
268904,138,,
263556,54,,
242569,52,,
200844,25,,
72845,27,,
251284,14,,
279217,36,,
192695,14,,
79818,37,,
267467,133,,
76760,108,,
268508,57,,
81381,43,,
74483,27,,
216823,34,,
240391,155,,
78367,45,,
224307,14,,
256324,195,,
275016,54,,
272983,34,,
244321,42,,
266343,52,,
214893,37,,
71805,27,,
75653,52,,
75919,17,,
75409,59,,
258709,9,,
73625,18,,
271270,34,,
215211,14,,
261293,36,,
70319,50,,
232118,18,,
255415,55,,
268740,36,,
78797,140,,
247248,136,,
274387,14,,
279509,134,,
77530,45,,
79080,48,,
270113,14,,
209196,21,,
277293,42,,
258606,50,,
274491,60,,
73298,13,,
269402,10,,
237175,14,,
71291,104,,
241277,21,,
257153,52,,
220074,36,,
267947,167,,
224211,129,,
221656,95,,
73722,22,,
270845,147,,
76304,52,,
74004,21,,
210205,92,,
240431,43,,
71477,38,,
80185,21,,
263229,52,,
243789,1,,
239438,148,,
259406,83,,
228188,159,,
230236,54,,
