Player_id,Club_team_id,club_position,jersey_number,contract_until,joined_date
220148,112689,RES,36,2025,
269823,247,SUB,19,2029,2025-01-02
270591,111082,RW,9,2026,2024-07-03
76546,472,RES,28,2028,2024-10-30
256268,1796,SUB,27,2030,2025-08-08
278557,1806,SUB,14,2026,
233512,110751,SUB,14,2028,2025-08-01
219948,113146,RS,35,2026,2023-06-28
242485,115472,CDM,27,2026,2019-01-06
70967,1853,SUB,19,2027,2024-02-01
257348,111399,RCM,12,2026,2024-07-01
70725,1910,RM,25,2028,2024-02-01
231500,113458,SUB,21,2025,2022-07-22
70994,88,SUB,30,2026,
69987,1904,SUB,11,2026,2024-08-06
253294,110395,RB,21,2025,
77423,114581,RM,9,2025,2025-01-08
254327,1932,LB,14,2026,
261495,76,SUB,44,2029,2025-07-07
245374,115472,RES,25,2025,2022-08-02
265600,241,SUB,28,2029,2025-07-14
279435,111633,SUB,16,2026,2025-09-11
271005,1951,SUB,16,2026,
224674,114628,LB,20,2025,2024-02-18
240805,110955,RES,8,2028,2025-07-23
266667,114581,LM,32,2026,2025-06-27
273835,1530,SUB,27,2028,2023-01-11
231864,100646,RM,7,2029,2025-08-18
189155,112224,SUB,26,2026,2023-07-10
77028,112713,RCM,23,2026,2025-03-13
179947,2056,ST,9,2028,2022-12-01
223981,1802,LB,3,2026,2023-07-01
237809,1926,SUB,19,2027,2025-09-01
221952,111711,SUB,3,2026,2022-01-04
278049,1792,LAM,17,2028,2024-08-22
262955,111822,LCB,37,2028,2024-07-01
263469,347,SUB,77,2027,2023-08-14
273712,100325,SUB,8,2025,2023-01-27
270129,1807,SUB,19,2028,2024-07-03
77105,64,RES,5,2028,2025-06-30
276027,110588,SUB,29,2026,2025-08-07
228684,91,RM,24,2027,2023-09-19
190034,111817,SUB,15,2026,2023-09-06
73300,110075,RB,98,2028,2022-07-01
221271,1814,LCB,2,2027,2025-01-16
75629,1854,RES,26,2027,2024-07-01
277627,101025,SUB,19,2026,
270461,110500,LM,22,2026,2024-07-01
259453,159,RB,24,2028,2023-07-04
79755,506,SUB,7,2027,2025-07-01
274828,114554,RW,7,2028,2023-08-04
239003,10032,SUB,18,2026,2022-07-01
273843,111020,SUB,9,2028,2025-07-12
234677,1523,SUB,24,2028,2025-09-09
242117,112139,SUB,29,2026,2022-08-20
244167,110206,SUB,22,2026,2024-07-04
234955,101100,SUB,29,2027,2024-06-20
208590,2038,RES,21,2029,2025-06-02
81358,112124,SUB,29,2028,2025-09-01
276692,110751,SUB,77,2028,2025-08-21
261078,1474,LB,2,2029,2024-01-02
271576,1888,SUB,6,2028,2025-07-24
255449,100634,LCB,24,2028,2024-07-01
235742,1797,RS,10,2027,2023-08-31
263906,1926,SUB,26,2027,2024-06-27
270828,896,SUB,21,2029,2025-09-02
79098,1874,LB,77,2028,2025-07-01
79363,744,LM,3,2026,
263941,10846,RM,19,2027,2023-07-09
278286,109,RB,14,2029,2025-08-29
237075,697,ST,17,2025,2025-02-12
244757,112670,SUB,20,2025,2020-08-10
242223,605,SUB,99,2026,2021-02-07
262984,487,SUB,13,2026,2021-07-01
74314,1891,RCM,15,2027,2024-09-02
221014,110069,SUB,10,2026,
258149,111010,SUB,19,2025,2020-07-22
269947,897,LM,7,2026,2023-07-01
244349,110556,LCB,22,2026,2022-01-03
256398,1463,LCM,6,2027,2024-07-18
266905,234,SUB,39,2027,2020-10-04
244653,191,RES,16,2028,2024-07-01
254131,111710,RES,21,2026,2025-01-16
268732,101084,RCM,18,2026,2025-07-17
272328,110991,LB,13,2030,2022-01-11
232653,114598,RCB,27,2025,2024-01-01
265422,1790,RES,19,2028,2024-07-26
76240,1896,SUB,50,2027,2025-01-01
268267,1793,RW,11,2027,2025-07-22
78836,1894,SUB,22,2026,2025-01-09
226561,143,RM,2,2026,2024-07-01
254480,1832,RCM,25,2029,2024-09-02
254482,110329,SUB,26,2029,2019-11-08
270877,523,SUB,17,2026,2025-07-30
259874,112606,SUB,5,2026,2022-02-10
70438,110093,RES,30,2026,2024-01-20
257831,263,SUB,24,2027,2024-07-19
275754,576,RM,23,2030,2023-07-01
208949,113037,SUB,92,2029,2024-07-22
225589,1917,CB,15,2026,2021-08-31
277322,112809,RB,17,2028,2024-07-02
269132,112713,LB,33,2025,2022-04-02
277070,1888,SUB,7,2027,2023-07-25
256846,270,SUB,18,2029,2021-08-31
221793,1477,SUB,21,2030,2022-02-03
242787,15,RES,34,2026,2022-10-13
261989,111325,SUB,13,2026,2025-01-13
223861,15006,LB,12,2028,2025-03-03
269691,1939,SUB,9,2029,2025-01-10
230273,567,SUB,35,2028,2025-06-18
269705,25,SUB,7,2030,2022-06-17
198538,272,CB,4,2026,2022-07-11
166539,111651,SUB,11,2025,2024-05-02
261771,537,SUB,10,2026,2025-07-30
248723,306,SUB,23,2025,
233373,717,SUB,25,2028,2025-07-17
80300,101025,RDM,81,2027,2025-07-05
230578,461,LCB,4,2027,2018-07-02
75187,111706,SUB,3,2025,2023-07-01
279735,1523,SUB,6,2026,2025-01-30
230590,1934,LCM,44,2027,2025-07-01
231615,1937,SUB,2,2026,2024-07-12
72656,267,SUB,7,2028,2025-08-11
239090,256,RCB,28,2026,2024-08-01
251642,1894,SUB,2,2026,2025-01-29
246788,132375,RM,16,2025,2025-02-05
261391,919,RW,14,2027,2023-03-07
234004,1598,SUB,16,2028,2025-06-18
246804,687,SUB,14,2025,2025-03-29
256791,2056,SUB,26,2026,2020-01-01
254507,114554,SUB,9,2026,2022-07-09
242230,423,RCM,6,2027,2017-12-19
256578,110749,RM,77,2027,2024-07-01
229702,531,LS,8,2030,2024-07-01
247623,1795,RB,2,2027,2020-08-14
234575,1831,LCB,4,2028,2023-06-01
260456,200,RW,27,2027,2025-07-17
199282,322,RCM,6,2026,2021-06-23
70005,64,SUB,26,2027,2024-08-19
227982,112558,CAM,34,2030,2025-01-04
236437,142,SUB,10,2026,2024-07-01
239513,1932,LCB,32,2027,2024-02-01
276933,57,RES,8,2026,2024-07-01
270535,112126,LW,10,2025,2022-07-15
72400,1447,SUB,21,2029,2025-09-02
246228,121,SUB,7,2027,2024-06-27
268506,271,SUB,26,2028,2021-07-01
270812,10020,RES,6,2027,2024-07-11
248547,110977,SUB,10,2025,2024-01-22
230379,517,RCB,13,2028,2025-06-18
235244,1809,LCB,2,2027,2021-08-18
256748,112072,SUB,10,2029,2025-07-21
253173,894,SUB,9,2026,2025-07-26
276743,110741,SUB,80,2026,
274440,1816,RDM,45,2026,2022-07-01
215054,110396,LCB,15,2025,2025-02-06
277537,449,RCB,4,2030,2025-07-01
248868,111008,LDM,26,2026,2021-12-28
241963,607,RES,80,2030,2025-07-18
278573,100761,SUB,22,2028,2023-08-31
256307,673,SUB,11,2027,2019-07-01
245563,1862,SUB,9,2026,
74813,101083,RES,32,2027,2025-04-18
262978,580,LM,29,2027,2024-08-21
269133,110645,LCM,8,2026,2022-07-01
251981,111273,LCB,3,2029,2025-07-30
204111,301,SUB,25,2026,2021-02-24
269903,1792,SUB,29,2028,2024-08-24
79448,1900,LDM,8,2029,2025-07-08
270937,1951,RES,12,2026,
224094,34,SUB,14,2027,2024-07-01
262242,110500,RES,37,2027,2024-07-01
268920,113459,LB,15,2025,2022-01-29
251781,100757,LB,3,2029,2025-07-01
276616,1474,SUB,37,2030,2023-07-10
270729,1900,SUB,21,2028,2021-07-01
222352,896,ST,23,2028,2024-02-01
276632,110636,CDM,8,2029,2025-07-01
260507,132375,SUB,6,2025,2023-01-02
272808,58,RB,15,2027,2023-01-02
262580,1910,SUB,6,2027,2025-09-01
262591,580,RCB,19,2028,2022-07-22
278220,1924,SUB,18,2026,
273870,418,SUB,7,2027,2023-01-08
262105,22,SUB,16,2029,2023-01-27
79587,95,CAM,25,2026,2024-07-01
257508,1939,LB,23,2028,2025-07-01
243690,111083,RM,71,2026,2024-07-03
206584,1523,SUB,15,2025,2024-03-18
248056,100759,SUB,5,2026,2024-07-01
231929,1936,RS,10,2026,2024-08-09
269310,580,SUB,7,2026,2018-07-01
71682,111707,SUB,19,2025,2025-01-18
268291,114615,SUB,8,2025,2022-01-01
265476,114598,RB,15,2029,2022-01-01
199183,112555,SUB,24,2029,2025-01-24
78099,191,SUB,38,2027,2025-04-06
229657,110751,RB,24,2030,2025-08-01
271919,110953,RDM,34,2025,2020-07-01
247089,110839,LB,17,2026,2024-08-02
257332,33,SUB,29,2027,2025-09-01
264245,526,SUB,24,2026,2025-01-29
242240,111397,RDM,13,2027,2025-07-01
179543,131491,SUB,33,2025,2024-02-02
263022,25,RES,37,2029,2023-07-01
73866,100135,RCM,23,2026,2023-07-01
241038,1937,SUB,47,2026,2025-07-29
265617,114615,SUB,10,2025,2021-01-07
237213,1790,SUB,4,2028,2025-08-21
239012,645,LM,7,2026,2025-07-01
227759,79,RM,29,2027,2023-07-01
233656,696,SUB,3,2025,2025-02-20
239800,1917,SUB,5,2026,2023-08-26
237503,92,SUB,29,2026,
221633,922,SUB,5,2027,2023-08-04
205255,361,ST,19,2027,2021-07-13
274927,1908,CAM,14,2029,2025-07-08
183544,306,RS,10,2025,2021-07-01
242462,15029,SUB,24,2027,2024-07-03
248869,111008,LM,20,2026,2018-05-01
256047,110776,LM,11,2026,2024-09-04
205887,1933,ST,12,2026,
276289,531,SUB,5,2030,2022-07-01
260929,1803,SUB,29,2026,
237666,110750,ST,11,2027,2025-07-19
278889,101112,RES,27,2026,2024-04-24
255347,2041,LCM,11,2025,2023-03-14
70264,110711,SUB,2,2027,2025-07-10
252036,101085,LCB,23,2027,2023-08-22
255628,1572,SUB,17,2025,2024-07-01
79758,101099,RES,77,2028,2025-07-09
72598,110206,RES,16,2026,2019-07-05
271525,112163,RM,31,2025,2024-01-15
227509,114628,ST,22,2030,2025-07-15
239799,149,SUB,18,2026,2022-01-24
272568,1750,SUB,2,2028,2024-07-03
255420,254,SUB,9,2027,2025-07-01
278464,111711,RDM,5,2027,2025-01-01
278725,236,RES,25,2029,2025-02-03
277968,1908,SUB,42,2030,2025-09-01
230624,101033,ST,22,2026,2024-07-26
266722,100638,LCM,17,2026,2024-08-08
74210,573,SUB,29,2028,2024-07-01
258788,1744,SUB,10,2027,2024-08-30
252903,110636,LCM,23,2026,2019-08-17
257768,112124,LCM,98,2027,2024-07-01
214766,110395,RCB,24,2026,2024-07-01
259825,112908,SUB,17,2025,2025-01-09
235507,1569,RS,66,2026,2024-06-30
241659,1786,SUB,90,2025,2021-08-31
262142,111138,SUB,5,2027,2025-01-31
273921,111706,RES,14,2025,2023-01-30
264196,1794,RB,38,2027,2021-05-22
203780,112494,SUB,34,2026,2025-01-05
276493,483,RB,15,2030,2025-08-01
206606,160,LS,33,2026,2022-07-01
203026,2015,SUB,5,2026,2024-07-12
266011,110636,LM,21,2028,2024-07-01
248863,131795,SUB,24,2025,2025-01-01
230433,111052,RS,9,2028,2025-06-18
203309,111395,SUB,11,2026,2025-08-04
258635,506,RCM,20,2026,2024-07-01
255314,1938,RB,30,2026,
219486,15048,LB,3,2027,2023-07-01
264804,1867,SUB,19,2027,2024-07-17
252263,110176,LM,32,2026,2024-07-01
191083,271,ST,9,2026,2019-01-11
251247,2014,LCM,6,2028,2024-07-01
222576,1929,SUB,5,2027,2023-07-01
250993,29,CB,4,2029,2022-07-01
246396,101106,RCM,10,2026,2025-01-24
264065,112224,RDM,21,2028,2023-07-01
246920,708,SUB,14,2026,2022-01-12
270475,100638,LAM,27,2028,2025-07-01
230285,1043,RCB,18,2028,2025-06-18
277664,112513,SUB,22,2029,2025-08-31
229536,111713,LM,8,2025,2025-01-20
262568,97,RCB,4,2028,2025-01-17
264621,379,SUB,77,2026,
245170,113146,SUB,6,2028,2023-06-23
215750,111329,SUB,10,2025,2025-01-01
240599,83,SUB,66,2027,2025-08-18
207599,7,LCB,5,2026,2017-07-03
229620,1870,SUB,23,2025,2022-02-26
212487,113926,SUB,5,2028,2025-08-21
76298,234,SUB,71,2028,2024-03-23
274449,1904,CAM,10,2029,2025-07-30
272668,1896,SUB,9,2029,2024-07-01
212002,23,ST,15,2026,
269866,33,RM,2,2026,2024-07-01
264247,169,RES,37,2027,2021-08-15
211003,1473,SUB,5,2029,2024-07-09
230224,1629,RCB,24,2028,2025-06-18
253270,112868,SUB,18,2029,2024-07-01
267866,112828,SUB,11,2027,2023-08-01
261992,485,RES,19,2027,2025-09-01
71790,114581,RDM,15,2025,2024-01-01
73584,110697,RB,24,2028,2025-07-03
260984,693,LCM,17,2028,2020-03-09
70012,111817,SUB,19,2030,2025-07-01
220829,112493,SUB,92,2026,2025-02-03
233377,112259,SUB,8,2026,2024-07-01
261283,12,ST,9,2028,2024-08-16
213949,1826,ST,18,2027,2025-07-01
220862,1797,LS,9,2026,2023-01-25
277448,101059,ST,7,2028,2023-07-31
274144,110396,RES,43,2025,2023-02-03
225772,92,RCM,4,2027,2022-07-15
263675,1871,LM,9,2027,2024-07-24
241686,1894,SUB,21,2026,2025-07-14
279831,113044,LM,19,2025,2025-01-08
278047,1971,SUB,21,2027,2024-08-28
256296,583,LB,23,2027,2025-07-01
236586,980,SUB,72,2025,2019-12-14
74574,39,RES,47,2028,2025-07-01
274254,110968,SUB,77,2026,2025-01-27
242258,127,LCM,8,2026,2024-07-01
264022,717,SUB,22,2026,
240481,15009,RCM,6,2027,2024-07-01
258147,607,LB,12,2028,2025-01-31
250992,110839,LCM,16,2027,2020-08-04
190324,55,SUB,27,2026,2023-07-25
275067,1923,SUB,22,2029,2025-01-01
268927,4,LM,20,2026,
275595,101108,LCM,8,2025,2021-07-01
240277,47,CB,46,2026,2017-07-01
264347,110069,LB,3,2026,2023-07-01
230299,1598,SUB,15,2028,2025-06-18
276901,66,SUB,17,2029,2025-07-22
248492,1943,SUB,23,2026,2022-01-05
241585,19,LCB,5,2026,
233394,111724,SUB,35,2027,2023-04-07
277947,112670,RES,21,2027,2023-07-01
264390,696,RDM,17,2027,2021-08-19
251610,15012,SUB,9,2026,2024-07-15
236767,110741,SUB,27,2027,2024-07-15
239073,34,LAM,18,2026,2024-08-23
235751,1569,LB,5,2026,2024-07-01
262903,531,SUB,22,2026,
275196,1795,SUB,11,2029,2024-07-05
231436,468,SUB,19,2027,2025-09-01
272912,110953,LM,22,2025,2023-01-02
246298,62,RCM,8,2026,2023-08-21
254496,1937,SUB,11,2027,2024-08-09
222278,131531,SUB,22,2026,2025-07-15
230232,1041,SUB,15,2028,2025-06-18
224093,576,SUB,3,2026,2020-07-01
79478,449,RES,28,2026,2025-07-01
203398,1793,LCB,33,2027,2025-08-15
79757,101099,RES,33,2026,2025-01-01
244112,25,RES,11,2028,2022-07-01
251024,702,RDM,11,2026,2024-02-01
257703,131531,ST,9,2026,2025-01-27
266161,110404,LM,10,2025,
223931,111097,LCB,3,2026,2025-01-17
247741,112254,SUB,3,2026,2024-07-01
70120,2041,LB,4,2025,2019-01-08
272365,1919,SUB,30,2028,2024-07-19
268787,436,SUB,70,2030,2025-08-07
278780,36,RCB,29,2030,2025-02-03
269565,1713,SUB,18,2027,2021-07-03
79122,2038,SUB,10,2026,2022-07-11
70679,111019,SUB,2,2026,2024-01-01
256298,583,SUB,15,2027,2012-07-01
263990,112222,RM,21,2027,2024-07-16
268860,1843,SUB,29,2028,2023-09-01
259644,15006,RDM,18,2026,
252485,1894,RES,12,2026,2025-09-02
234827,191,RCB,2,2027,2023-07-14
214874,110980,SUB,11,2026,2016-07-26
72284,1937,SUB,26,2026,
74849,115536,SUB,7,2025,2025-07-15
264039,1801,SUB,17,2026,
274553,112868,LM,9,2030,2024-09-01
238974,110588,RES,34,2028,2023-07-01
255106,32,RCB,5,2030,2025-08-21
263563,110955,RES,11,2026,2025-01-06
247187,1516,LS,74,2026,2019-01-31
271511,1971,RM,30,2027,2023-07-15
259748,189,RCB,41,2029,2019-07-01
268724,681,SUB,14,2026,2019-07-01
253384,111711,LB,25,2026,2019-09-15
269288,537,SUB,4,2026,2024-07-01
70124,700,SUB,18,2029,2025-01-29
253932,114615,ST,49,2025,2025-07-01
234487,112764,CDM,4,2026,2024-02-01
262652,1874,SUB,75,2027,2025-01-23
266762,111713,CAM,22,2025,2020-09-01
230413,569,LCB,5,2028,2025-06-18
242195,1809,SUB,3,2027,2024-08-16
246291,418,RB,2,2027,2024-07-31
274196,110953,SUB,11,2027,2025-06-19
212249,111082,LCM,37,2027,2025-07-01
270111,27,SUB,42,2030,2024-07-01
248357,1739,CDM,8,2027,2021-08-09
262450,131459,LCM,24,2029,2025-07-01
256308,110740,LCB,2,2027,2025-07-09
79158,113147,LAM,11,2028,2024-07-22
277052,1929,RDM,19,2028,2025-02-03
74310,14,RES,37,2030,2025-08-30
269149,381,SUB,11,2027,2023-01-01
251235,110752,SUB,41,2027,2025-07-01
213094,111396,RB,15,2026,2021-10-01
74344,100646,RCB,3,2029,2024-08-11
278903,74,CB,97,2029,2022-09-20
73596,744,SUB,20,2027,2024-06-30
245894,1910,SUB,21,2027,2024-07-01
278664,1874,SUB,11,2030,2025-08-31
273546,69,SUB,19,2029,2024-07-25
230282,383,SUB,13,2028,2025-06-18
236692,744,SUB,28,2028,2025-08-09
261276,305,CAM,15,2025,2022-07-28
263841,523,SUB,2,2026,2024-07-01
279472,114023,RB,2,2026,2025-08-01
228790,10846,SUB,29,2026,2025-09-12
253121,1738,LM,45,2026,2023-07-04
74697,280,RES,16,2029,2025-07-16
245716,100409,SUB,9,2028,2024-07-01
267481,113044,ST,7,2026,
268529,1962,RES,7,2027,2024-08-30
72967,34,SUB,37,2028,2024-07-01
263949,2015,RCM,6,2027,2025-01-11
70163,112493,SUB,70,2026,
272920,112072,LCM,6,2029,2025-01-29
245018,670,RCB,4,2028,2025-07-22
226084,1947,SUB,9,2028,2025-06-16
72246,322,LW,10,2028,2025-01-31
257080,15009,LS,9,2026,
258360,1874,RES,66,2029,2025-02-05
276798,112493,SUB,44,2026,
70723,58,SUB,24,2028,2024-02-01
276035,110908,SUB,45,2028,2024-08-27
264273,2041,LS,23,2028,2024-08-14
276312,526,ST,29,2026,
230248,383,SUB,17,2028,2025-06-18
251499,15040,RS,10,2026,2025-06-23
228461,982,SUB,29,2030,2024-01-04
255361,111091,RM,11,2028,2023-08-04
279948,1914,ST,10,2029,2025-07-17
247180,114510,RES,5,2028,2025-08-29
253071,200,RES,74,2026,
267426,112199,ST,11,2028,2025-01-30
264364,110776,SUB,3,2028,2025-09-01
80816,2,SUB,83,2026,2024-07-01
74930,110556,RES,30,2028,2025-02-03
253111,80,RCM,31,2028,2025-07-01
213449,111097,SUB,28,2026,2024-01-29
254672,110991,RB,2,2025,2023-12-06
237522,144,SUB,15,2028,2024-08-03
241619,111779,RM,10,2025,2022-04-19
203485,1904,SUB,5,2026,2024-09-02
193768,306,SUB,3,2025,2025-01-28
77033,236,RW,7,2029,2025-01-31
261099,111594,CM,18,2028,2025-01-29
214769,111706,LCB,23,2026,2023-01-03
262153,209,SUB,22,2029,2021-08-31
72972,634,RDM,80,2026,2024-07-01
253966,111779,LCM,22,2026,2024-02-12
272919,113892,ST,19,2025,
241688,101025,SUB,77,2027,2025-08-01
263208,114326,SUB,19,2029,2024-09-06
230696,100759,SUB,25,2028,2024-07-22
229930,1940,RB,2,2027,2023-01-13
74545,100888,SUB,26,2028,2025-07-15
262713,1944,RB,2,2027,2021-06-04
74044,101100,SUB,28,2026,2024-01-01
272959,321,RW,11,2025,2023-02-01
235329,1944,SUB,26,2026,2024-07-01
239682,15029,SUB,6,2026,2025-01-20
204639,436,RCB,15,2027,2024-07-25
70497,673,CAM,20,2027,2024-01-28
243817,920,LM,11,2028,2025-01-31
237420,1715,RCM,8,2026,2023-07-10
242547,780,SUB,3,2026,2020-08-03
255866,111329,SUB,26,2027,2024-07-01
251516,113926,RES,4,2026,2023-06-30
247166,753,CDM,8,2025,2024-12-01
243080,1867,RB,22,2026,2024-08-01
258702,1951,RES,26,2027,2024-07-05
262057,110977,LS,7,2026,2023-01-09
272303,230,RM,9,2026,
241332,111769,LCM,6,2025,2024-02-26
241341,111768,SUB,21,2025,2023-07-31
260030,111328,SUB,27,2026,2022-07-25
73159,1936,LCM,22,2026,
271563,229,SUB,5,2028,2022-08-25
253651,112667,SUB,5,2025,2021-07-19
201943,819,SUB,14,2027,2022-09-01
72919,101059,SUB,18,2029,2024-06-26
276443,1843,SUB,72,2026,
268007,114581,SUB,13,2025,2024-07-03
235769,1929,SUB,35,2026,
221956,110720,LM,60,2026,2023-06-05
233222,110745,SUB,72,2027,2025-09-11
270098,112493,ST,9,2029,2025-08-14
254244,717,RB,2,2027,2025-08-05
266026,110839,LM,7,2027,2021-12-17
270636,670,LDM,5,2027,2024-02-01
76339,101099,SUB,13,2027,2025-01-01
260414,131798,SUB,6,2029,2024-07-01
274011,111010,SUB,15,2026,2023-01-01
261502,717,RES,28,2028,2021-02-01
274564,111329,CDM,36,2025,2022-01-01
200841,112764,SUB,2,2026,2024-09-27
245131,68,RM,7,2026,
271507,111273,RM,22,2026,
266653,1910,RCB,2,2027,2024-07-01
256417,919,RES,27,2026,2023-08-31
263844,256,ST,9,2028,2021-08-02
252580,110746,RM,18,2027,2025-07-01
256164,361,SUB,12,2027,2024-07-26
231601,111086,SUB,9,2027,2025-07-01
274617,160,SUB,24,2026,2023-02-28
279739,131491,SUB,25,2025,2022-02-14
215228,1877,SUB,2,2025,2024-01-08
71359,112258,LM,88,2026,2024-01-02
235970,10846,SUB,20,2026,2025-08-13
259288,111139,SUB,7,2026,2023-07-05
155355,1473,SUB,27,2025,2020-03-04
275438,101084,SUB,20,2026,
278003,463,SUB,3,2029,2025-07-16
74753,110468,SUB,80,2027,2024-08-28
246787,111086,SUB,80,2028,2025-08-13
80668,110711,SUB,16,2028,2025-08-01
205603,1971,SUB,29,2026,2022-08-19
269874,10020,RES,20,2028,2024-07-31
264505,1931,LB,3,2026,
264511,1934,SUB,21,2026,
74815,101084,RES,74,2026,2023-01-02
257346,687,SUB,21,2026,2023-07-05
70473,110321,RB,35,2028,2025-08-04
78670,100759,RCM,27,2028,2025-07-01
246096,1962,LW,9,2027,2024-07-19
269151,114161,LM,33,2025,2021-09-09
276068,110749,SUB,7,2026,2023-07-01
245364,113217,LM,10,2027,2025-07-28
208247,2017,CB,19,2026,2025-07-01
251770,110752,SUB,77,2026,2025-01-01
243838,1713,LM,99,2027,2023-07-01
267397,110989,RW,31,2025,2024-02-05
276363,100638,SUB,30,2027,2025-08-29
258710,919,SUB,29,2027,2025-09-02
236186,569,SUB,8,2028,2025-06-18
279711,2041,SUB,10,2028,2025-08-18
277665,112494,RS,33,2026,2023-08-12
74403,1860,SUB,20,2029,2024-12-03
80302,101025,RES,61,2027,2023-08-04
81327,717,RES,20,2027,2025-09-01
262583,301,SUB,8,2029,2025-07-22
233665,100805,RS,11,2026,2022-06-23
79823,100646,SUB,15,2029,2025-07-01
236757,982,SUB,32,2028,2025-06-02
244949,278,SUB,14,2027,2024-09-10
225498,112222,SUB,17,2026,2023-01-31
237031,111334,ST,9,2026,2020-12-31
231406,1930,SUB,22,2026,2025-09-02
234226,113142,SUB,30,2027,2025-08-04
278013,54,SUB,15,2027,2023-08-31
276747,66,RES,36,2027,2022-07-05
239378,634,SUB,9,2026,2023-08-02
80660,100852,SUB,24,2028,2025-07-03
208157,1894,ST,11,2026,2022-07-01
79393,1860,SUB,26,2028,2025-07-03
177448,319,RCB,13,2025,2021-07-22
221493,2056,SUB,55,2030,2025-07-15
70968,301,RES,78,2028,2024-02-01
212546,110776,RCB,14,2026,2024-08-16
236355,480,LCB,5,2026,2025-01-07
238410,110313,RCM,6,2026,2021-07-05
247385,88,RES,3,2028,2023-07-26
203368,922,SUB,23,2025,2023-08-04
70511,1862,SUB,70,2026,
229266,8,RCB,6,2028,2024-07-02
230046,420,RS,7,2026,2024-07-01
213151,15048,RB,2,2026,2024-06-26
79547,110832,SUB,17,2029,2025-07-01
270033,209,RCB,5,2026,
277973,111329,SUB,37,2025,2023-07-01
260567,298,SUB,9,2026,2021-01-08
240345,135,RB,11,2026,2022-09-01
244185,324,SUB,90,2027,2025-07-01
220380,111701,CB,25,2027,2025-06-02
267485,670,SUB,27,2026,
78314,1715,SUB,78,2027,2022-11-28
251894,101032,CDM,14,2027,2023-08-14
278782,101099,LB,14,2027,2023-07-24
75280,169,RES,42,2028,2024-09-28
234016,1048,SUB,31,2028,2025-06-18
224546,116361,SUB,8,2026,2025-01-17
70703,1013,LW,11,2027,2024-07-01
71474,1832,RES,19,2028,2024-03-08
252466,112493,SUB,13,2026,2024-08-28
277310,112126,LCM,8,2025,
230718,1874,RCB,21,2028,2017-01-19
233790,112828,RCB,13,2025,2022-02-07
256326,708,LM,7,2028,2025-01-29
221772,607,SUB,22,2026,2019-01-24
186449,1797,CDM,4,2026,2024-07-01
265556,101108,RCB,5,2026,2023-01-01
278360,15006,CAM,21,2026,
245856,531,SUB,23,2026,2023-07-06
238184,115472,SUB,18,2025,2019-08-07
79980,211,RB,25,2029,2025-07-01
264304,131463,SUB,16,2029,2024-07-09
230270,569,SUB,16,2028,2025-06-18
260990,321,SUB,27,2025,
216461,100852,SUB,14,2026,2022-07-30
236690,111768,CB,5,2025,2023-03-30
248484,1925,RCB,22,2029,2023-07-04
261031,114162,SUB,37,2027,2025-02-18
222636,232,RES,99,2027,2024-07-03
251312,15015,LM,3,2026,2024-07-08
245426,453,LCB,4,2026,
262335,110740,RAM,10,2026,
275648,100757,SUB,99,2027,2025-01-01
73429,1919,LM,7,2028,2025-02-24
209369,321,ST,14,2026,2024-07-02
74980,254,RM,48,2028,2024-09-04
230388,517,LCB,14,2028,2025-06-18
240373,15015,SUB,10,2027,2025-07-30
70694,15005,LDM,8,2028,2025-07-01
277549,111398,SUB,13,2026,2025-07-01
264248,100634,LB,5,2028,2025-07-18
205892,506,RES,14,2026,2022-07-27
267847,111651,RB,6,2025,2022-02-25
252999,1913,LB,19,2028,2025-07-01
230221,567,SUB,6,2028,2025-06-18
243025,894,RB,2,2028,2018-07-01
271445,1962,LCM,24,2026,
73317,100852,SUB,16,2026,2024-07-06
213620,111140,ST,9,2025,2021-01-18
260473,1804,SUB,17,2026,2024-07-04
251260,113060,ST,9,2026,
222853,131531,LCM,30,2026,2025-01-26
236165,568,SUB,39,2028,2025-06-18
236689,113217,SUB,88,2028,2025-08-04
244131,110770,LB,20,2028,2023-07-01
279716,131491,RB,14,2026,2020-01-09
72613,111097,LW,30,2026,2024-01-28
76717,111020,SUB,5,2025,2025-01-02
223940,1962,SUB,23,2027,2020-09-02
239589,674,LS,7,2028,2025-01-21
279786,101100,RM,18,2027,2025-02-01
269314,110588,LCB,15,2030,2023-01-24
277509,503,SUB,24,2028,2023-08-01
254238,110981,RB,18,2027,2024-07-21
70946,101020,ST,22,2026,2025-08-08
277799,1831,LS,23,2030,2025-07-01
275246,1808,SUB,14,2029,2025-07-01
71730,112868,SUB,70,2027,2025-01-01
254005,456,LDM,6,2026,2020-08-20
236875,270,LB,2,2027,2024-05-23
259669,77,SUB,23,2026,2020-06-01
262998,131174,RM,2,2027,2025-07-18
229208,381,CDM,22,2028,2025-07-17
260697,39,CB,4,2028,2024-01-02
252506,110746,SUB,61,2026,2019-02-21
233820,110816,SUB,6,2028,2025-01-17
72541,2015,SUB,20,2026,2022-07-01
272992,112555,LS,9,2030,2025-01-03
238692,526,LCM,8,2026,2025-01-06
279667,680,RM,60,2026,2023-07-01
71292,1756,LCB,14,2026,2024-02-20
210556,1891,SUB,19,2027,2025-07-21
255120,15048,LCM,42,2027,2025-07-02
72856,111433,RB,17,2027,2023-07-08
72860,111433,SUB,20,2027,2023-07-12
75936,110711,LM,10,2027,2025-03-02
72870,113888,ST,90,2028,2023-07-01
256429,113892,CB,4,2027,2025-01-29
