Player_id,Age,DOB,Release_clause,Preferred_Position,Height,Weight,Wages,Weak_foot
74324,22,2002-07-27,3800000,CB,192,81,4000,3
243302,29,1995-11-30,713000,ST,183,77,2000,4
258926,21,2003-09-14,2000000,"CB, LB",188,72,2000,3
77424,22,2003-04-01,1000000,"RB, RM, LB",181,77,2000,3
266875,21,2004-05-01,1100000,"CM, CDM",186,71,600,3
73349,28,1997-01-17,4099999,CB,182,72,7000,3
248458,28,1997-02-24,860000,CM,185,79,5000,3
76171,19,2005-09-30,,CM,178,75,5000,3
239506,28,1997-04-15,1600000,CB,185,80,2000,3
263573,23,2002-03-06,8400000,CB,188,81,21000,3
70550,29,1995-07-15,1100000,"CB, CDM, CM",184,83,4000,3
74932,19,2006-02-15,1000000,"RB, RM",178,71,2000,3
271031,21,2004-05-21,1500000,"RB, LM, LW",177,73,850,3
277442,24,2001-02-05,4099999,"CB, CDM, RB",191,71,8000,3
240580,26,1999-06-08,629000,"LM, RM, LW",180,80,1000,4
248264,27,1997-11-05,216000,"LB, RB, CB, LM",169,68,500,3
251851,22,2003-04-17,3100000,ST,192,87,1000,5
216526,31,1994-04-13,700000,CB,183,83,2000,2
75224,19,2005-09-25,1700000,"LB, LM",180,79,2000,3
275429,21,2003-07-30,850000,"CM, CDM, CB",175,70,2000,2
252902,26,1999-04-14,1100000,"LB, LM",187,72,600,3
242919,25,1999-12-17,,CB,188,85,15000,2
80622,22,2002-11-09,1600000,ST,185,76,2000,3
268527,25,1999-12-14,2500000,ST,183,83,7000,3
257777,24,2001-01-09,1400000,CM,180,78,850,3
225270,29,1995-12-06,2200000,ST,184,72,8000,4
240150,26,1998-09-28,1100000,"RB, LB, RM",180,74,2000,3
275741,25,2000-06-27,1300000,"CAM, CM, LW",181,74,2000,3
263970,22,2002-07-14,2100000,"RM, LM, RW",181,69,900,3
277547,22,2003-01-21,488000,"LB, LM",180,74,500,3
74326,22,2003-06-08,2200000,"CAM, CM",166,59,2000,3
77170,19,2005-07-15,3800000,"LW, RW, LM",178,65,6000,3
248178,30,1995-03-10,439000,"LW, LM",172,65,1000,4
259723,26,1999-06-14,1700000,CB,184,80,3000,2
263825,23,2002-02-18,2900000,"CDM, CM",180,71,7000,3
73375,20,2004-11-20,2000000,"RB, RM",180,69,4000,2
234924,28,1996-07-05,580000,"RM, CAM, ST, RW",184,74,550,2
276165,20,2004-08-20,2200000,"RM, LM, RW",188,79,4000,3
248265,34,1990-12-06,439000,"CB, RB, LB, RM",179,75,2000,3
78795,19,2005-11-19,1400000,"LM, CM, LW",180,70,2000,3
80075,18,2006-07-08,,"RB, CM, RM",170,64,8000,3
276942,21,2003-11-14,1500000,"ST, RW, RM",187,77,800,3
263376,23,2002-03-01,,ST,187,76,17000,3
260564,27,1998-06-20,1300000,ST,186,84,7000,3
70107,26,1999-03-26,928000,LB,194,84,1000,3
270560,22,2003-01-19,1600000,"LW, RW, ST, LM",178,72,1000,3
269793,21,2004-07-01,1400000,"LB, LM",182,73,700,3
72945,21,2004-06-21,2400000,"LB, LM",176,72,5000,3
75535,19,2006-03-24,3000000,"LW, RW, LM",175,62,3000,3
253969,21,2003-08-26,3800000,"LB, CB, LM",188,75,12000,3
278290,20,2005-01-06,,ST,180,74,16000,3
242451,26,1998-07-25,1200000,"LM, CAM, LW",168,73,4000,3
266541,24,2000-08-15,398000,"CM, CDM",178,72,800,4
262704,31,1994-03-08,439000,CB,194,86,1000,3
274992,19,2006-05-16,1200000,"CAM, CM",178,70,650,3
269617,20,2004-07-27,2800000,"RB, RM",180,78,2000,3
76087,18,2007-05-01,1400000,"CDM, CM",187,83,3000,3
261947,23,2001-10-06,919000,"LM, ST, CM, LW",183,72,2000,3
277578,21,2004-05-28,2800000,"ST, RM, CAM",191,79,2000,3
233814,26,1998-09-13,7700000,"CB, RB",185,79,13000,2
277865,20,2005-02-04,1100000,"RB, RM",178,74,2000,3
276860,26,1998-07-13,438000,"RM, LM, RW",188,78,650,3
268435,21,2003-09-09,2300000,ST,182,70,2000,4
278679,20,2004-10-01,660000,"CM, LM",185,79,1000,2
211107,32,1993-02-04,2500000,CB,186,82,7000,3
248740,24,2000-11-17,,ST,188,77,4000,2
72621,20,2005-05-29,,"LM, LW",172,66,1000,3
229087,28,1996-10-20,744000,"CB, RB, RM",188,79,850,3
255457,26,1999-02-26,1300000,"LB, LM, LW",173,66,4000,2
202978,33,1991-08-27,200000,CB,184,77,1000,3
279782,20,2004-12-13,3700000,"RB, RM",180,70,8000,3
273904,21,2004-04-07,3200000,CB,184,78,3000,3
252913,24,2000-11-14,1900000,CB,185,77,2000,3
277237,18,2006-08-08,1500000,RB,174,64,550,3
71671,19,2005-12-12,3100000,"CAM, RW, CM",172,60,4000,2
279544,21,2004-01-14,1100000,"CM, CDM",180,72,1000,4
275965,23,2001-12-05,1100000,"LM, RM, ST, LW",181,77,1000,3
247038,23,2001-09-12,991000,"CB, CDM, CM",184,75,2000,3
269572,20,2005-05-09,2700000,ST,183,76,3000,3
73501,19,2005-10-02,1400000,"CDM, CM",190,85,2000,3
70688,19,2005-12-10,1200000,"CAM, ST, LM, CM",170,67,2000,3
248878,25,1999-09-01,2800000,CB,192,91,12000,3
277568,26,1999-04-04,3100000,CB,182,72,7000,3
265561,22,2003-01-23,1600000,"ST, CAM",171,65,2000,4
245091,28,1997-01-06,2500000,CB,187,75,3000,3
272486,21,2003-08-29,2800000,"CDM, CM",182,75,4000,3
80489,19,2006-02-20,986000,"CAM, CM",170,62,1000,3
256406,23,2002-01-29,,"CB, RB",180,72,3000,2
279193,20,2005-01-28,,"LB, LM",176,75,0,3
258972,22,2003-03-28,8600000,CB,206,98,11000,3
279202,17,2008-03-10,,ST,184,75,7000,3
76710,22,2002-09-03,3200000,"LM, RM, LW",179,64,5000,3
78000,17,2007-10-07,1700000,"RB, RM",175,73,2000,2
236465,26,1998-09-06,958000,CB,180,74,850,3
224692,31,1993-11-04,620000,"CDM, RB, CM, RM",182,75,4000,3
72130,18,2006-10-24,2400000,"RB, RM",181,78,1000,2
262087,26,1998-11-03,381000,"RB, RM",185,76,1000,3
71379,20,2005-03-31,761000,"CDM, CM",178,72,500,3
71639,27,1998-02-28,212000,"CM, CDM",177,73,850,3
277470,21,2003-07-18,,ST,192,85,2000,3
220147,30,1994-08-07,638000,"LB, LM",183,78,3000,3
278260,20,2004-07-19,2500000,"RM, RW",180,70,3000,3
266236,19,2005-12-11,,"LM, LW, RM",176,69,7000,3
264195,26,1999-05-06,2700000,ST,181,72,6000,3
279573,20,2005-03-24,5500000,"RB, LB, RM",178,70,8000,3
270614,21,2003-09-17,,ST,179,72,4000,3
80663,18,2007-01-28,2100000,"LB, LM",185,70,8000,3
258843,24,2000-07-04,1100000,"RM, ST, RW",180,70,8000,3
79916,20,2005-02-28,2200000,"CB, RB",182,82,5000,2
265793,22,2002-11-04,1500000,"ST, RW, RM",188,65,4000,4
79941,24,2001-01-26,,ST,180,72,8000,3
75087,18,2006-09-22,7600000,"CB, LB",189,84,21000,3
209232,29,1995-12-02,2600000,CB,188,78,15000,3
248405,24,2001-01-05,4099999,CB,194,70,25000,3
202073,32,1992-08-02,375000,CB,185,83,2000,2
226393,32,1992-12-27,319000,"CDM, CM",168,74,3000,3
72027,20,2005-02-08,,"LB, CB, LM",183,77,11000,2
278893,23,2002-05-26,3100000,ST,193,87,1000,2
242286,27,1998-05-06,548000,"ST, RW, RM",182,70,600,3
238191,25,1999-09-23,593000,"RM, ST, RW",175,69,550,3
240496,24,2000-07-19,5500000,CB,185,73,8000,3
80004,19,2005-11-03,2900000,CB,195,80,4000,3
73609,19,2006-06-10,2000000,"RM, RW",190,75,2000,2
211608,34,1991-03-07,504000,CB,185,80,2000,3
252320,24,2001-04-14,1300000,LB,183,78,2000,3
80812,19,2005-10-24,1800000,"LB, LM",176,66,1000,3
277944,21,2003-07-04,,CB,192,87,9000,3
79801,20,2004-07-15,1000000,"RB, RM",179,79,3000,3
72891,24,2001-01-07,1300000,"ST, RM, RW",180,70,2000,3
258003,22,2002-07-04,536000,"CM, ST",183,67,500,4
242392,29,1995-10-04,,CB,191,87,6000,3
74476,20,2005-03-15,2400000,"CDM, CB, CM",190,80,2000,2
246005,24,2000-10-30,861000,"LB, CB, RB, LM",179,78,2000,3
277755,20,2004-07-07,5300000,"LM, CAM, CM, LB",185,74,4000,3
74236,24,2000-09-22,,"RW, RM",178,70,0,3
274685,24,2000-11-07,4400000,ST,193,81,8000,3
261123,22,2002-12-11,,"CDM, CM, CB",182,70,1000,3
279050,22,2002-09-03,1500000,"RM, RW",177,72,3000,3
211217,31,1994-04-25,875000,CB,191,78,1000,2
73746,19,2005-11-19,2300000,"CAM, LM, CM",183,77,2000,3
70963,19,2006-02-20,1200000,"LM, RM, LW",186,74,1000,3
73295,29,1996-01-21,275000,"RB, RM",182,76,2000,2
255824,24,2001-06-22,4600000,CB,188,84,13000,3
238940,33,1992-05-05,641000,CB,186,79,5000,2
227427,28,1996-08-16,750000,ST,189,83,1000,3
192622,33,1992-01-01,1700000,CB,193,76,22000,3
275570,20,2004-08-12,834000,"CDM, CM",168,61,4000,3
218738,34,1990-11-04,149000,"LM, LW, RM",187,78,550,3
268923,37,1988-05-06,288000,CB,189,85,1000,3
199550,33,1992-02-08,834000,CB,185,76,5000,3
80000,21,2003-07-10,806000,CM,172,75,2000,2
269472,25,2000-04-25,1300000,ST,190,87,1000,4
74914,19,2006-05-29,984000,"CM, RW",174,67,2000,3
79298,19,2005-10-03,1700000,"CM, CDM",188,84,3000,3
227790,31,1994-04-03,1400000,CB,188,74,6000,4
278488,21,2004-06-08,1100000,"LB, CB, LM",180,70,1000,3
71140,26,1998-10-21,447000,"CAM, CM, CDM",177,75,500,3
271596,23,2001-10-27,,CB,183,75,3000,2
77555,19,2006-04-14,1500000,"CM, ST",181,72,2000,3
271361,24,2001-03-29,709000,"ST, LW, RW",177,69,2000,3
199174,35,1990-06-30,900000,CB,185,83,6000,3
72969,19,2006-01-26,821000,"CM, CDM",182,69,2000,3
77836,21,2003-07-14,808000,"LB, LM, RM",181,75,1000,3
75790,22,2003-05-17,1600000,"LW, RW, LM",180,72,1000,3
78102,21,2003-11-08,1300000,"CAM, CM, ST",165,60,2000,2
263192,28,1996-10-30,569000,ST,183,80,1000,3
258592,23,2002-04-19,634000,"CDM, CM",176,62,500,2
75051,20,2005-06-14,,"LM, CM, LW",178,68,3000,2
260692,24,2001-01-17,1800000,"CB, LB",185,80,2000,3
79189,22,2003-01-17,1700000,"RW, RM",185,75,2000,2
72538,30,1994-08-12,580000,CB,186,75,2000,3
266852,23,2002-01-28,2600000,"LM, CAM, ST, LW",175,73,2000,4
238446,27,1997-09-10,2500000,CB,184,72,6000,3
72563,17,2007-08-11,,"LW, LM",178,66,4000,3
264822,22,2003-03-10,1700000,"RW, CAM, RM",185,74,3000,3
76414,20,2005-02-21,1100000,"LW, RW, LM",185,74,3000,3
241534,28,1996-11-13,1900000,"CB, LB",191,89,14000,3
264066,22,2003-02-14,6600000,CB,190,90,22000,2
243092,27,1998-03-10,276000,"RB, LB, RM",185,78,2000,3
272540,26,1998-09-30,2300000,"LM, LW",175,70,6000,3
227740,30,1995-05-16,2000000,CB,190,87,8000,2
246954,27,1997-09-30,534000,"CAM, ST, CM",182,72,2000,3
76980,20,2004-09-29,578000,"CM, CAM, RM",182,77,500,3
266175,25,2000-03-29,696000,"LW, RW, LM",181,76,1000,3
261339,22,2002-08-18,,"ST, CAM",191,76,5000,3
231139,27,1997-09-23,1100000,CB,188,70,900,3
275436,18,2006-09-25,3000000,"CAM, CM, RM",184,73,5000,4
231916,29,1996-01-07,784000,"CB, LB, LM",188,81,1000,3
77037,23,2001-10-06,634000,"CM, CDM",184,70,500,3
277230,27,1998-01-18,230000,"CM, CDM, CAM",178,72,500,4
263157,22,2002-11-15,,CB,192,80,27000,2
226044,30,1994-10-19,860000,"ST, LW",170,69,4000,4
202750,34,1991-02-03,1900000,CB,195,97,56000,4
242182,26,1999-03-07,,CB,183,70,2000,4
79113,20,2005-01-20,2000000,"LW, RW, LM",181,74,2000,4
246296,23,2001-11-28,,ST,198,90,2000,3
276516,25,2000-01-20,1500000,ST,187,76,2000,4
274213,28,1997-06-26,1200000,CB,189,84,4000,2
242730,24,2000-08-10,329000,"CDM, CM",173,64,500,3
278601,21,2004-02-21,1600000,"CDM, CM",182,76,5000,3
269902,22,2002-07-02,1900000,ST,182,80,3000,3
72277,19,2006-03-03,1000000,"RB, CDM, RM",178,69,600,3
245848,27,1998-03-14,2800000,CB,191,88,5000,3
265822,22,2003-01-22,1400000,"RB, CB, RM",180,76,3000,2
243045,30,1995-03-12,978000,"CB, LB, LM",186,72,9000,3
256366,22,2003-05-08,1600000,"LM, CAM, LW",178,72,700,4
273522,24,2001-04-27,2500000,"ST, CAM",178,74,3000,3
74883,17,2007-09-18,3300000,ST,178,68,3000,4
76679,21,2004-05-22,588000,CM,176,69,2000,3
278190,19,2006-03-15,701000,"CDM, RB, CB, RM",189,80,500,3
70063,20,2005-06-28,750000,"ST, RM, LM",188,82,700,3
247474,29,1996-01-25,638000,"LB, LM",183,83,2000,2
77761,17,2008-04-04,1000000,"CM, CDM",171,69,500,3
79329,21,2004-04-23,1200000,ST,192,82,500,4
248311,33,1991-07-14,776000,"CB, LB",186,84,2000,3
265465,26,1998-09-25,2500000,CB,198,99,10000,3
263168,22,2003-03-04,,"CM, CAM",196,75,5000,3
258048,25,2000-04-04,,"RB, RM, LB, RW",175,76,3000,4
213007,31,1994-02-26,330000,"RM, CAM, RB",167,61,3000,3
78613,21,2004-03-05,798000,"CM, LB",184,74,1000,3
278816,17,2007-07-31,1400000,"CM, CDM",180,68,1000,3
71973,19,2006-01-20,,ST,188,81,10000,4
72762,19,2005-09-07,620000,"LW, LM",182,74,750,3
80709,20,2004-08-18,990000,ST,176,66,1000,3
275271,20,2005-05-05,1600000,"CAM, RM, CM",182,75,2000,3
251721,44,1980-12-17,,"LM, LW",180,76,500,2
79434,19,2005-09-17,,"LB, LM",175,70,4000,3
261453,23,2001-09-16,1400000,"CDM, CM",178,63,2000,3
80749,19,2006-04-09,1300000,CM,176,64,2000,3
275059,21,2004-02-04,1000000,CM,178,76,600,3
210044,33,1991-10-07,9800000,CB,196,84,26000,3
266118,21,2003-09-01,,"LB, LM",178,71,6000,3
264329,20,2004-08-10,1400000,"RB, RM",181,75,650,3
74122,19,2005-08-01,,"RM, LM, CAM, RW",185,75,4000,3
79267,20,2005-01-22,870000,CM,183,76,1000,3
276395,18,2006-08-07,2900000,"RW, CAM, LW, RM",177,73,5000,2
79800,19,2006-02-08,,"LB, RB, LM",175,73,4000,3
79042,24,2001-05-30,1400000,"ST, CAM",186,76,3000,3
257220,23,2001-07-30,1400000,ST,180,75,1000,3
75462,19,2006-04-26,1200000,"LM, ST, RM, LW",182,69,2000,3
264401,23,2001-12-03,,CB,183,75,23000,3
208597,30,1995-02-08,,"CB, RB",190,85,0,3
263685,22,2003-01-14,5300000,CB,198,88,13000,3
274696,22,2003-01-25,990000,"LW, RW, CAM, LM",189,83,3000,3
274444,18,2007-01-01,3100000,"RM, CM, RW",184,73,2000,3
261647,23,2002-06-23,8700000,CB,188,74,30000,3
235573,28,1997-06-28,531000,"LB, RB, LM",178,77,1000,3
78909,18,2007-03-11,1100000,"CAM, CM",176,68,1000,3
244046,31,1993-12-13,540000,"ST, LM, LW",190,82,2000,4
73565,22,2003-04-09,699000,CM,177,74,2000,3
248167,27,1997-07-24,531000,"LW, ST, LM",184,77,1000,3
268396,20,2005-03-28,,ST,187,85,5000,3
273550,28,1997-05-15,638000,"RB, LB, RM",173,69,2000,3
201132,32,1992-07-05,1000000,CB,191,82,5000,2
254125,26,1999-02-08,2500000,ST,182,78,8000,3
77230,22,2003-03-15,2600000,"RB, CB, RM",185,80,4000,2
248252,32,1993-02-20,95000,"CM, RM, LM, CAM",175,68,500,4
71618,24,2000-12-04,1300000,"LM, LW, RM, LB",185,70,2000,3
73423,22,2002-07-14,,ST,188,75,8000,3
258517,26,1999-04-04,3000000,CB,184,80,5000,3
75256,20,2005-01-31,1700000,"RW, RM",180,78,1000,3
274684,24,2001-06-22,551000,"RB, LB, RM",180,60,1000,3
264191,25,2000-04-10,4800000,CB,193,83,9000,3
248839,23,2001-07-22,1600000,"ST, LM, LW",186,77,1000,3
77609,18,2007-03-20,1200000,"RM, RB",182,78,900,3
258122,25,2000-04-12,447000,"RB, RM",177,70,500,3
242253,26,1998-10-16,1300000,ST,191,82,3000,5
264792,22,2002-09-06,,"LB, LM",181,80,2000,2
239708,27,1998-06-10,1000000,ST,192,80,4000,3
275294,20,2004-11-20,1600000,"CDM, CM",173,68,1000,3
270700,23,2002-04-13,4400000,CB,188,83,7000,3
274548,19,2005-08-26,,"CM, CDM",170,65,2000,3
256384,25,1999-10-14,2400000,CB,190,82,2000,2
78474,20,2004-11-30,1800000,"RW, RM",177,71,900,3
80010,31,1994-04-06,375000,"RB, RM",172,68,1000,3
254859,23,2002-04-11,2700000,"LM, RM, LW",172,70,2000,3
234638,28,1997-01-12,,ST,186,76,1000,4
77983,20,2005-01-06,940000,"RM, CM, RW",174,67,2000,3
272545,21,2003-07-28,855000,"LW, LM",183,77,1000,2
245438,28,1996-08-08,1000000,ST,175,72,7000,3
277695,22,2003-01-06,9300000,CB,189,80,27000,2
262597,23,2001-10-29,,CB,185,75,15000,2
76234,23,2002-04-10,,"RB, CB, RM",181,74,0,2
274378,23,2001-10-25,3100000,"LM, ST, RM, LW",178,72,6000,3
77776,22,2002-11-13,999000,"CDM, CM",177,75,2000,3
276710,19,2006-02-07,1400000,"RB, LB, RM",175,72,850,3
254703,27,1997-07-24,3200000,"CB, LB, LM",174,72,12000,3
73990,20,2005-02-17,4600000,"ST, RM",179,70,8000,3
259855,23,2002-02-22,1400000,ST,184,83,500,4
80670,20,2005-06-06,743000,"CM, CAM",175,69,1000,3
274719,22,2003-03-27,1500000,"LB, LM",172,64,4000,2
269099,24,2001-04-04,2300000,"LB, LM",178,73,3000,2
243765,25,2000-05-08,,CB,188,81,1000,4
80192,20,2005-05-16,613000,CM,178,80,500,2
271683,21,2003-08-04,,ST,195,85,3000,3
251754,27,1998-01-30,1400000,CB,191,79,4000,3
73597,21,2003-10-24,2000000,"LB, LM",180,76,2000,2
187782,36,1988-07-09,79000,"CDM, CM",175,68,500,3
79499,26,1999-01-25,730000,"CM, CAM, RW",176,65,1000,4
279444,33,1992-02-29,338000,"RB, RM",184,78,850,2
80023,24,2001-05-28,2100000,"RW, LW, RM",174,70,3000,2
262838,28,1997-01-08,930000,"ST, RW, RM",194,83,3000,3
73404,26,1998-09-08,1200000,ST,185,78,2000,2
263614,22,2002-10-24,825000,"CAM, LM, CM",186,80,650,3
274630,25,2000-01-20,1200000,"CDM, CM",178,75,2000,3
229072,34,1990-11-03,473000,ST,187,78,2000,3
274394,20,2005-05-31,718000,CM,181,70,1000,3
78042,19,2006-06-10,891000,CM,180,70,600,3
79326,25,2000-03-23,686000,"ST, CAM",182,87,700,3
72674,21,2003-10-02,1800000,"LB, LM, RM",173,70,5000,2
73188,24,2001-01-30,1400000,"CDM, CM",184,80,3000,3
272616,21,2004-05-19,1000000,"CDM, CM",193,78,700,2
76786,23,2001-10-05,2500000,ST,191,85,4000,3
245494,28,1996-11-26,380000,"CAM, ST, LM, CM",179,72,3000,3
73731,18,2006-12-01,3600000,CB,193,80,7000,3
261126,24,2001-04-03,1400000,"ST, RW",185,71,3000,3
271368,22,2002-11-03,3800000,"CB, RB",189,81,13000,3
235553,32,1992-11-21,1600000,CB,188,85,4000,3
237375,28,1996-12-31,313000,"ST, RM, RW",195,81,1000,3
253522,26,1999-06-13,2200000,"RM, CM, CAM, RW",175,68,6000,2
72537,23,2002-05-27,839000,CB,191,78,2000,2
261732,21,2003-11-01,2500000,"RM, ST, RW",195,82,950,3
250988,32,1993-05-18,171000,"CM, RM, RW",172,65,3000,2
70253,18,2007-01-18,3500000,"CB, RB",187,82,7000,3
222582,33,1991-09-20,719000,"CB, LB, LM",184,79,6000,4
251006,26,1999-06-24,958000,"RB, LB, RM",181,70,1000,2
263558,20,2005-01-19,3200000,"CAM, RM, LM, CM",177,67,6000,3
76946,22,2003-03-25,919000,"LB, LM",167,61,1000,2
216481,30,1995-02-03,4800000,CB,199,85,27000,2
278186,23,2001-10-10,3000000,ST,193,83,7000,3
229295,29,1995-12-29,594000,"ST, LW, LM",184,70,2000,3
253369,24,2000-09-27,1300000,"RB, CB, RM",192,81,1000,3
263110,22,2003-01-17,2900000,"ST, RM, RW",185,76,2000,3
73928,21,2003-09-23,,ST,190,82,7000,3
274124,24,2001-01-01,4500000,ST,187,75,10000,3
77261,30,1995-06-19,1300000,"CDM, CM",180,79,7000,3
276943,18,2006-08-04,1600000,"CAM, RM, CM",184,71,4000,2
76500,18,2006-10-18,,ST,185,78,7000,4
77524,19,2005-08-04,2900000,CB,185,75,3000,2
278996,21,2004-03-22,,ST,185,80,5000,3
276716,23,2002-03-18,5000000,ST,185,81,13000,4
80112,16,2008-09-04,1200000,"CM, CDM",178,80,2000,3
277233,23,2002-05-19,808000,"RB, CM, LB, CDM",174,71,4000,3
266235,21,2004-01-10,2800000,"RW, LW, ST, RM",181,73,3000,3
277499,22,2002-10-05,2500000,"RB, LB, CB, RM",183,72,2000,2
272650,19,2005-09-06,713000,CM,173,63,500,3
266763,22,2003-01-08,798000,"ST, RW, RM",186,72,2000,3
262926,26,1999-01-15,1000000,"CB, LB, LM",186,83,650,2
247834,24,2000-08-02,795000,"ST, LW",169,63,3000,3
274977,21,2004-03-03,2200000,"ST, RM",180,74,2000,3
276001,27,1997-09-17,1100000,"LB, CB, LM",180,73,1000,2
272930,21,2003-09-03,1700000,CB,190,84,3000,2
257330,24,2000-10-26,1000000,ST,175,75,800,3
273464,22,2003-02-13,593000,"LM, RM, LW",181,68,500,4
206654,31,1993-08-31,4900000,CB,193,87,37000,3
259648,25,2000-01-03,284000,"RB, RM",161,63,500,4
79943,20,2005-04-11,825000,"CAM, CM",180,72,1000,3
268106,21,2004-04-21,3600000,CB,191,78,6000,3
255827,26,1999-03-24,3500000,CB,190,77,6000,3
80501,20,2004-12-04,,"CDM, CM",178,72,6000,2
273046,21,2004-06-11,1600000,"RM, LM, CAM, RW",181,73,3000,3
79772,23,2001-09-28,1200000,CB,199,83,3000,2
266150,21,2003-09-23,3900000,CB,190,81,3000,2
241070,29,1995-12-19,3000000,CB,189,79,14000,2
73137,19,2005-08-11,1200000,"LB, LM",181,72,2000,3
79794,26,1998-11-18,1100000,"CAM, ST, CM",174,64,2000,4
243893,27,1997-08-20,320000,"CDM, CM",186,75,500,3
72141,21,2003-08-03,731000,CM,174,63,800,3
279246,21,2003-07-10,1600000,"ST, CAM",193,82,750,2
258777,27,1997-12-10,3600000,CB,185,78,11000,3
276956,22,2003-02-10,,"CB, LB",185,78,8000,3
252898,23,2001-08-15,780000,"LM, LW",174,70,1000,3
242661,27,1998-01-01,628000,"ST, RM",184,81,8000,3
275943,20,2005-05-20,,"CDM, CB, CM",183,75,3000,3
71914,23,2002-01-07,2000000,"LM, CAM, RM, LW",172,68,2000,3
252416,24,2001-02-11,1800000,"RW, ST, RM",178,70,2000,3
271878,22,2003-05-24,701000,"RB, RM",178,71,3000,2
235532,26,1998-07-10,1300000,"CB, LB, LM",188,78,2000,3
81422,27,1997-09-28,675000,"RW, RM, ST",180,75,1000,3
272675,21,2004-02-02,581000,"LB, LM",180,75,500,2
232997,31,1994-03-16,344000,CB,186,86,2000,3
271657,21,2004-05-02,653000,"CDM, CM",175,75,850,3
257067,28,1997-06-08,1100000,CB,193,93,3000,2
265543,24,2000-08-20,1800000,"CDM, CM",178,71,2000,3
248392,25,2000-04-09,1000000,"RM, LM, RW",182,75,1000,4
78667,22,2003-06-02,1700000,"LM, RM, LW",180,73,3000,3
258389,24,2001-04-10,2600000,"CAM, RM, CM",169,65,6000,3
80486,22,2002-08-21,2800000,"LB, LM",178,69,3000,3
227945,29,1995-09-14,,CB,191,82,6000,3
266858,25,2000-06-22,606000,"CDM, CM",183,75,800,3
244842,23,2001-09-24,1600000,"RM, LM, RW",176,64,1000,3
272497,20,2004-07-26,6100000,CB,196,91,18000,3
250994,25,1999-09-20,1300000,CB,188,85,850,3
239478,35,1989-10-25,357000,CB,184,80,1000,2
224378,31,1993-12-10,2100000,CB,188,81,4000,3
77179,20,2004-10-03,878000,"RM, ST, RW",184,74,500,3
70268,20,2004-10-29,,"RM, LM, RW",177,68,1000,3
237696,26,1998-10-05,776000,"RB, CB, RM",183,75,750,3
75148,19,2006-04-11,,CB,195,82,41000,2
276877,23,2002-04-04,1600000,"LM, LB",177,70,2000,2
71058,19,2006-02-12,908000,ST,180,71,2000,3
270748,23,2001-12-09,776000,LB,179,74,550,3
255135,32,1992-07-03,1200000,ST,178,79,7000,3
253607,26,1999-05-26,1200000,"CM, CDM, RW",179,69,4000,4
260010,25,2000-01-26,,"LB, LM",165,59,9000,2
261822,23,2001-10-23,3500000,"CB, LB, LM",190,82,4000,3
79040,21,2004-02-05,1800000,"LM, RM, LW",170,68,2000,3
230081,26,1999-01-10,504000,"CDM, CM",188,82,550,3
273858,23,2002-01-22,798000,"CM, CDM",178,68,850,3
277447,22,2003-04-02,4300000,CB,190,80,7000,4
70867,21,2003-11-11,552000,CM,181,67,3000,3
77024,21,2004-06-23,850000,CM,168,65,2000,2
208626,32,1993-04-20,243000,ST,181,88,800,3
76027,19,2006-04-23,1200000,CM,180,75,4000,3
73989,25,2000-06-01,2800000,CB,185,80,2000,3
74788,21,2004-05-22,6200000,CB,194,78,3000,3
261432,22,2002-12-06,4000000,ST,193,89,11000,3
264509,21,2004-01-16,,"CB, RB",182,79,5000,2
71231,24,2000-12-02,2000000,"RB, RM",183,77,3000,3
79175,20,2005-05-28,,"CDM, CM",175,68,3000,3
234059,33,1992-01-02,860000,CB,197,88,6000,3
269411,25,1999-08-05,2100000,CB,193,80,5000,2
76643,22,2002-08-25,798000,"CM, LM, LB",180,73,700,3
198011,33,1991-12-04,656000,ST,191,93,1000,4
274565,23,2002-02-28,,"RB, RM, RW",177,75,2000,3
75401,21,2004-05-30,,ST,184,72,0,3
264589,21,2004-02-27,5200000,CB,191,81,5000,3
246175,25,2000-03-07,991000,ST,190,89,950,4
276129,20,2004-07-08,1100000,"CM, CDM",173,68,1000,3
268710,23,2002-04-17,3200000,"ST, RM, LM, CAM",175,70,2000,4
77494,20,2005-06-12,1100000,"RB, RM",168,72,1000,3
278710,17,2007-08-29,1900000,"LW, ST, LM",177,74,800,4
278207,19,2005-10-04,5300000,"RM, CAM, RW",181,73,6000,3
265425,24,2001-04-30,1800000,"CB, LB, LM",185,82,3000,3
260561,23,2002-01-08,5600000,CB,192,80,7000,3
72404,28,1996-07-31,540000,ST,185,79,1000,3
221652,33,1992-04-20,1800000,CB,186,81,13000,3
74475,18,2006-08-29,5300000,"LW, RW, LM",186,70,6000,3
265198,19,2005-07-08,870000,"CM, CAM",178,68,2000,3
80627,21,2003-11-19,1500000,"RB, RM",182,75,700,3
270842,19,2006-03-02,3100000,"RM, RW, LW",173,70,4000,3
76799,22,2002-10-13,548000,"CM, CAM",190,84,500,3
278535,22,2003-03-17,1700000,"CM, CDM",182,74,4000,3
272906,25,2000-05-06,1400000,"LB, LM",168,60,6000,2
263950,22,2002-11-13,731000,CM,179,71,500,2
72981,28,1996-10-13,844000,CB,193,81,2000,2
77084,21,2004-03-11,1000000,"LB, LM",182,73,700,3
76575,19,2005-11-14,,"LM, LW",183,77,7000,5
272952,21,2003-07-20,,"LM, RM, LW",173,70,1000,3
254267,23,2001-11-11,1500000,ST,191,84,5000,3
