Player_id,Passing,Defending,Dribbling,Pace,Shooting,Physic
246416,60,21,66,76,60,63
245649,55,52,60,71,54,58
276633,57,64,56,65,44,68
79263,62,48,62,61,56,60
221600,53,72,62,49,37,78
269475,52,33,66,83,65,58
243371,58,28,65,82,64,61
259766,60,59,63,62,44,62
253112,54,30,62,68,62,67
76730,54,62,59,62,43,65
273600,53,49,54,73,56,63
262339,56,69,59,62,34,76
231633,53,77,55,57,37,78
245717,55,24,68,85,62,61
258782,49,78,62,67,30,70
70115,61,59,64,66,49,61
268277,58,55,63,73,54,46
72961,56,60,59,67,53,61
241921,55,24,66,74,68,65
251905,54,67,58,68,36,77
77829,56,59,68,59,54,52
272433,57,76,67,49,37,66
269619,53,25,65,64,67,70
278587,58,28,67,69,64,66
243773,57,52,65,74,49,54
256065,56,23,65,77,63,73
74329,59,66,63,64,43,53
267867,60,41,64,87,58,52
199266,56,40,60,46,63,68
271202,62,40,65,67,56,53
226151,45,69,50,75,40,82
74857,61,65,65,64,31,72
255094,50,39,63,64,63,66
267899,61,26,74,68,67,54
235650,59,54,59,79,51,57
70035,58,29,69,80,62,49
279700,61,59,64,59,53,54
261528,61,29,69,72,63,60
75164,60,58,57,61,49,62
264867,59,25,66,78,60,64
79270,60,31,72,83,58,56
256934,52,66,54,64,46,76
275372,60,23,70,80,67,52
76718,62,38,67,73,57,56
70328,59,51,63,64,56,54
279239,59,29,70,83,62,53
78537,51,58,54,61,54,68
276171,56,24,67,69,68,66
276940,60,62,61,57,46,63
79071,61,50,57,65,58,57
276967,51,33,67,73,66,57
245501,50,20,66,91,62,71
278017,60,40,65,67,60,57
204297,52,63,54,51,44,81
275978,52,31,66,68,67,71
72978,53,26,63,76,64,66
272927,57,58,60,85,42,64
269088,54,57,60,74,52,56
259114,59,31,67,67,70,66
224302,51,72,61,57,38,72
81462,59,36,65,77,59,57
257340,51,23,65,71,66,71
242759,49,60,59,88,38,71
74063,59,69,59,64,41,71
271439,56,58,60,74,44,64
78676,64,48,63,66,55,56
238170,56,43,65,84,57,45
238180,57,26,66,67,68,69
258167,53,70,61,69,35,74
234374,60,52,59,66,46,69
253064,55,56,61,82,39,73
279441,55,59,67,73,35,75
240788,56,26,67,74,65,61
231322,60,33,66,75,65,54
274342,54,58,60,73,53,65
70069,61,52,67,65,47,57
74440,61,36,68,70,58,60
270542,57,62,57,61,46,70
214231,59,57,62,70,39,69
79070,63,45,65,64,58,47
254945,60,59,64,64,52,57
263147,59,27,68,81,60,60
248300,60,35,59,79,60,73
232693,50,69,60,72,39,76
270847,59,47,65,69,53,63
265733,53,30,61,72,62,69
243205,60,26,70,89,54,44
79110,61,35,67,78,57,58
236310,51,56,56,73,46,70
235800,55,66,60,66,37,74
253464,58,62,65,64,44,62
256306,64,47,73,65,54,37
244277,52,64,57,60,47,71
268888,56,51,60,70,55,65
238716,51,37,56,65,61,85
74879,55,21,66,84,65,57
71296,62,47,64,61,57,50
266123,53,65,57,66,39,76
230807,56,60,66,76,38,61
245165,53,66,58,66,40,79
225976,59,25,71,82,58,61
272573,58,30,64,70,60,67
222654,49,44,61,70,64,69
240064,48,73,55,69,31,80
254173,52,67,53,66,37,74
77036,57,60,62,76,41,66
220156,52,28,64,57,73,78
73471,62,33,64,67,61,61
266507,66,44,63,64,51,46
233280,55,58,63,77,35,67
261441,55,34,69,83,57,57
200519,54,71,52,41,43,81
80712,60,60,60,62,51,48
211019,61,42,63,62,58,58
198990,54,56,53,47,56,65
251727,57,37,63,77,48,65
203095,55,62,58,57,48,67
78424,61,52,59,53,52,66
227679,59,54,58,54,52,66
266337,51,72,57,69,36,81
252516,57,37,63,81,56,60
262504,59,66,56,65,41,77
80752,62,34,65,73,57,53
72054,56,24,67,74,69,63
266363,47,56,59,83,45,74
245122,57,21,68,74,66,69
278923,61,65,62,72,35,61
237965,56,58,62,81,38,65
266898,55,59,56,65,48,64
278434,64,46,66,62,56,51
271272,59,63,64,69,35,64
252078,55,65,66,66,45,58
234416,53,63,56,69,42,71
81330,57,62,59,74,48,55
258739,59,57,60,70,47,62
229818,53,72,52,70,35,78
269250,65,31,69,75,60,51
232643,54,57,62,80,39,69
276167,57,67,56,69,39,74
276178,59,28,63,72,64,65
238577,52,57,62,75,55,60
244985,55,53,63,82,51,55
235004,49,73,51,49,46,81
74759,58,31,69,81,61,49
171791,60,74,58,31,46,75
245264,54,25,65,80,67,66
269093,47,57,66,75,49,68
252209,58,32,65,76,61,63
260403,56,56,60,66,53,68
271414,57,27,65,66,69,61
272705,56,55,62,65,54,59
229703,48,72,53,51,45,79
225867,51,27,64,75,65,70
263244,52,59,58,80,50,66
78669,56,56,62,59,57,61
228685,52,28,64,89,61,58
256100,57,27,64,71,63,61
228454,56,30,65,84,61,63
252011,56,64,61,68,44,65
76911,59,50,64,71,56,61
70552,55,58,64,65,50,60
246680,56,55,60,75,40,68
271018,55,34,63,73,58,65
274093,57,63,66,66,36,67
277425,55,24,62,64,65,71
243125,53,58,61,80,31,74
206522,55,63,56,68,46,71
243390,62,33,74,76,57,53
227520,51,69,52,64,41,80
274369,52,67,61,76,30,74
251848,54,26,63,80,59,63
74956,53,30,68,90,56,63
219852,52,70,62,56,35,72
239324,60,51,65,49,57,64
252644,53,40,63,79,61,64
234982,55,63,60,56,45,71
261098,61,62,57,71,40,62
225263,55,74,59,58,39,76
257775,51,54,58,81,49,74
233201,55,74,61,47,37,72
79618,63,31,65,73,57,59
246018,61,48,68,71,58,54
243210,52,60,61,72,42,71
263696,63,52,69,70,51,55
79635,58,54,61,68,50,60
229398,55,32,64,90,57,47
256036,60,60,63,50,49,62
263975,52,51,64,90,54,45
240941,58,27,69,81,64,56
264251,54,27,59,70,66,77
239936,54,22,68,69,67,67
268611,54,74,56,74,26,79
251979,54,59,64,75,42,63
277072,63,39,75,72,58,42
255573,57,67,62,63,31,70
259926,57,23,67,78,62,60
76888,64,36,68,71,52,59
266335,59,56,61,70,42,64
244859,57,65,63,58,37,74
242558,51,50,63,83,49,56
260482,55,18,69,81,69,57
266889,61,44,65,68,56,47
255881,59,59,58,59,55,56
225674,56,58,61,67,49,61
276619,52,36,66,68,69,62
79513,57,59,63,55,48,73
251812,53,65,64,64,38,72
256427,59,27,73,79,64,57
278460,49,60,59,71,43,70
245704,57,60,62,65,42,62
278999,52,32,66,74,63,70
266486,63,29,70,70,58,58
258813,65,44,67,73,55,58
248576,61,62,62,48,49,69
274437,47,25,62,79,62,81
260621,56,64,58,76,46,68
71961,58,32,63,76,62,62
246561,49,69,58,67,40,78
257570,56,58,62,77,44,64
275497,58,62,63,75,33,65
258870,56,64,57,51,43,69
70730,51,67,60,67,42,75
72779,50,46,57,70,60,73
243276,55,34,64,79,58,55
215651,57,75,57,60,33,74
225636,57,66,61,66,36,73
278126,59,64,58,57,46,64
78720,61,33,61,62,64,63
261504,54,61,60,78,48,54
266373,62,42,62,64,59,59
76934,63,51,60,70,56,57
241031,53,73,61,52,37,77
268436,60,47,68,70,50,50
277659,57,70,60,52,41,82
222878,55,36,62,73,61,57
79012,47,28,62,53,71,78
260772,57,39,69,80,59,58
244902,60,28,67,74,64,62
248486,55,52,62,75,51,61
227791,55,62,59,74,40,66
253907,60,30,70,67,61,63
247539,55,31,63,49,68,80
271618,56,57,60,67,50,62
225811,60,28,69,87,62,54
260383,58,63,61,64,37,79
261160,54,28,65,42,72,76
77358,59,56,58,65,45,64
261422,55,70,62,70,29,79
277554,61,19,62,68,66,71
233011,53,28,65,81,61,70
253491,60,51,68,70,51,56
70710,65,48,67,58,54,50
271160,57,43,66,70,58,56
276828,59,55,60,65,59,54
258396,56,69,61,57,36,74
231267,63,31,67,80,57,54
256616,56,63,66,71,36,64
238736,53,25,62,64,66,71
169115,58,71,61,35,46,68
274844,56,53,65,70,61,55
70301,58,31,68,69,63,54
73430,59,61,58,58,42,70
76768,55,58,59,66,49,62
257261,55,56,60,63,48,66
215053,60,71,53,36,39,77
264467,54,20,64,76,66,67
241693,53,62,59,65,47,68
79657,58,63,58,58,52,59
260395,56,57,59,60,48,70
277309,53,32,62,71,65,75
276804,59,29,70,68,64,54
270683,52,58,57,73,43,70
73334,61,61,64,58,54,52
250998,61,22,68,69,64,65
270207,60,28,71,77,63,56
74881,56,64,60,59,52,62
264085,54,69,61,73,27,81
261277,52,56,58,72,49,70
266148,59,53,63,71,50,60
240811,55,32,66,74,63,64
256689,62,24,65,69,64,52
268727,62,23,66,75,63,55
80058,56,43,60,77,54,66
70843,59,41,64,65,57,63
78529,62,46,65,63,56,56
254913,60,65,63,69,32,74
79557,60,19,68,81,65,61
240096,58,36,68,84,61,61
262898,62,28,70,68,60,48
271358,61,59,59,50,53,66
260616,56,59,61,54,48,65
80916,63,22,68,70,62,61
222493,54,76,50,58,41,72
262175,61,55,66,65,49,54
251681,50,72,58,75,30,74
278318,60,63,59,65,40,64
241969,54,21,68,74,65,64
223813,50,62,53,53,54,74
243530,62,73,56,60,26,80
244811,55,61,51,67,47,70
260176,54,57,61,73,51,66
271953,58,26,73,84,63,56
268897,54,36,63,70,63,58
252527,52,65,50,67,45,74
251262,59,54,62,63,51,57
201346,54,41,58,47,64,68
268934,49,29,67,71,68,57
236449,60,27,65,87,60,47
259752,45,32,63,80,64,75
257472,58,55,60,64,54,56
251590,54,56,59,72,45,67
247764,54,58,64,76,43,60
210392,56,57,58,64,50,57
272861,61,63,63,61,45,62
251368,56,40,60,73,62,62
163050,59,38,59,35,65,65
247534,61,21,69,91,55,59
240891,59,37,69,74,57,47
243459,48,35,54,76,59,77
240133,54,24,65,41,70,80
70198,61,25,66,70,68,65
242245,51,39,66,87,58,60
210257,,,,,,
266099,60,22,71,67,66,59
232829,57,29,65,51,69,67
257158,58,59,61,65,42,62
266122,60,47,64,71,52,60
230287,54,23,65,67,72,57
274081,59,33,70,70,65,53
79011,50,39,63,60,64,71
251823,48,50,59,65,58,72
259511,54,61,54,65,51,58
224186,49,66,48,50,51,81
267987,52,23,65,75,67,65
271061,58,64,63,72,31,65
247264,57,69,59,64,36,74
226021,55,58,65,68,41,67
261115,46,26,61,53,74,80
75516,55,56,66,83,40,57
80659,56,62,58,62,43,66
271139,53,54,58,85,42,70
270374,56,55,60,70,52,56
275248,57,60,63,70,44,64
71217,66,32,69,69,59,53
80690,60,60,59,57,54,59
71261,51,70,56,71,42,67
253558,54,34,65,68,64,61
228225,52,64,58,69,39,74
255621,59,36,61,69,57,59
250758,56,62,58,69,37,75
224396,48,74,58,63,33,85
78989,60,64,60,59,39,68
277645,58,31,63,73,65,53
243612,54,67,58,66,40,73
76449,54,70,59,71,31,69
266159,55,69,55,72,35,74
271026,55,29,68,75,63,61
74938,55,61,59,75,44,61
277969,51,67,64,76,34,70
239078,48,29,63,62,68,72
222183,55,59,57,68,36,74
248809,61,53,64,69,54,46
233214,51,25,61,75,64,75
266756,65,34,68,65,61,55
269318,61,35,67,71,61,55
75541,56,34,65,78,66,56
228888,51,69,57,68,35,80
246300,52,69,55,70,40,71
71981,64,55,69,73,49,50
248118,66,30,66,72,53,54
204348,64,52,66,41,49,62
269120,50,67,57,64,42,70
259908,57,57,64,78,42,62
244042,56,28,68,71,64,65
257105,56,57,63,79,42,57
245337,55,38,65,64,62,62
71258,60,47,67,67,52,55
259941,60,62,60,58,51,66
232066,51,30,66,59,68,67
215686,58,65,55,33,53,76
255398,58,23,68,71,65,59
72617,62,58,64,76,31,59
202925,51,26,64,79,64,64
75950,63,46,62,74,48,55
263101,52,30,65,77,64,69
240859,51,72,53,58,38,75
71388,55,68,53,67,39,65
278757,59,56,63,63,50,61
274944,53,24,64,71,68,68
261122,55,59,62,73,35,67
74502,51,69,55,70,35,75
211732,50,22,61,73,66,75
254754,61,64,62,68,46,56
76070,54,59,61,61,50,62
243516,56,57,62,66,47,63
246332,56,42,63,73,55,53
77664,60,51,63,66,52,54
70753,56,59,60,71,43,62
272487,64,53,68,56,54,45
72809,52,56,58,75,52,69
276346,55,26,64,76,63,67
239494,56,62,59,40,49,74
81307,59,36,69,69,60,59
277673,56,29,62,73,65,71
273082,46,37,60,78,61,69
75964,54,33,73,84,64,52
209852,57,65,62,64,37,66
258238,56,22,63,77,60,65
242114,55,58,60,66,44,66
240835,53,69,57,71,35,71
78799,54,38,61,67,61,67
272862,53,30,62,74,63,67
246243,54,61,57,65,42,80
212208,57,69,57,50,35,72
278785,59,61,64,74,31,65
275206,55,57,61,74,43,61
78354,58,28,60,75,60,59
80666,55,70,57,60,43,68
77092,61,33,63,62,63,58
260142,57,58,62,67,41,69
79920,62,33,63,81,55,55
197170,55,44,67,83,54,56
275507,56,77,57,66,30,73
235572,57,71,56,38,47,81
246836,53,77,55,66,32,75
257344,58,59,63,61,46,61
248131,56,36,61,70,58,62
261444,57,32,71,90,60,49
247890,54,28,62,83,60,68
233047,57,70,60,53,38,72
268909,56,41,67,80,58,53
73071,58,37,66,61,66,61
74351,62,23,70,87,60,53
253039,59,66,61,44,50,82
75896,55,53,61,67,51,51
278136,57,55,61,71,51,54
276618,58,55,62,80,53,49
214673,48,31,65,69,68,67
213143,49,38,60,80,60,70
220065,52,35,65,58,66,63
76964,59,41,62,69,60,54
276646,51,70,52,75,38,76
276660,49,27,68,71,70,67
232904,57,56,62,69,42,66
242383,51,65,51,67,40,80
243163,54,52,64,77,55,52
274145,60,31,69,73,63,56
234466,60,58,62,58,44,61
70893,61,27,69,78,61,56
261876,62,50,61,65,54,52
71419,58,33,67,76,61,52
207616,60,76,67,54,31,72
200197,56,38,60,50,66,58
231946,54,55,64,74,53,48
240138,50,72,53,58,39,77
268820,54,27,65,72,65,63
77081,60,47,60,71,59,53
247073,53,61,59,81,32,75
212006,55,42,60,77,57,49
79913,61,39,68,67,59,53
260657,56,37,67,82,57,60
254514,57,60,59,52,53,72
245560,58,69,61,51,48,56
271929,59,63,63,57,38,68
70465,65,52,59,64,52,56
199244,54,68,59,54,35,77
251219,57,42,63,75,56,51
266334,53,63,60,65,42,78
251743,52,56,61,82,44,50
79970,58,46,60,67,51,72
70500,60,58,61,64,44,71
72549,59,37,62,71,59,53
268402,51,51,61,84,50,64
75634,57,41,65,74,56,54
245377,59,49,64,70,45,61
248199,48,67,57,56,38,77
209816,52,69,55,56,41,79
216744,57,73,54,48,37,78
74416,55,63,54,68,48,63
269497,63,34,67,69,60,54
219586,56,32,66,71,61,58
72658,60,31,70,80,61,55
251346,58,41,66,80,57,49
80617,54,60,65,71,37,57
80625,53,49,61,85,55,57
261105,54,21,69,81,66,57
74229,55,54,60,67,55,60
269822,57,59,65,63,51,61
274702,63,62,63,54,44,58
251167,55,73,51,63,35,81
254503,54,29,70,76,63,58
73259,63,32,66,73,63,59
241708,58,73,56,66,32,77
233775,48,27,64,58,70,78
73524,55,58,61,69,42,67
278838,61,57,63,75,43,54
276305,61,69,58,62,29,76
262227,49,30,63,74,63,70
265580,58,57,63,63,49,62
239989,51,63,56,69,37,75
266873,56,64,59,56,45,70
263036,57,64,53,64,42,71
177790,56,62,58,34,48,76
273535,50,58,61,73,46,64
247941,46,32,60,62,66,79
78991,60,31,70,76,64,48
240532,56,51,67,82,58,43
276377,56,69,61,67,31,71
263324,54,53,62,72,53,55
278177,61,44,63,68,56,55
268982,53,62,54,64,44,72
79543,58,40,67,66,60,51
71108,59,61,63,66,46,59
78540,58,35,67,70,61,50
70109,57,60,59,52,54,67
79330,58,32,63,72,63,57
244460,54,65,57,66,36,77
261100,57,56,61,65,49,63
189682,53,76,55,39,42,68
257019,54,65,64,75,36,70
207868,59,56,57,50,53,59
256768,53,62,62,71,41,68
264205,60,34,68,80,60,55
230432,52,25,67,64,76,59
71491,57,56,59,72,51,55
237635,62,29,71,68,59,48
279626,54,45,61,62,61,62
79437,55,56,59,66,53,62
255310,55,63,62,57,39,74
72018,52,61,53,75,45,68
258652,52,66,61,65,37,71
238173,57,22,69,82,63,64
271205,61,37,67,65,53,56
243572,54,68,62,68,36,66
264313,58,59,63,69,48,55
263581,54,60,56,64,49,68
271526,51,57,61,77,50,63
221358,55,57,58,50,50,68
278703,56,55,57,71,53,64
248752,50,52,61,78,49,60
256944,56,28,69,71,62,59
237509,53,24,61,86,64,75
256459,52,72,57,58,40,76
264141,52,66,61,74,33,73
259544,59,65,58,58,44,62
263135,61,54,61,54,53,57
262119,46,71,41,73,47,81
76524,61,31,68,81,60,61
76540,60,23,66,77,62,60
248584,62,59,61,44,43,65
256528,56,63,61,70,37,66
230683,56,56,62,70,53,58
157481,62,77,61,30,41,67
269869,59,61,63,64,45,55
251446,50,74,50,61,42,75
239681,52,66,60,74,41,60
74584,61,60,61,71,35,59
275292,59,50,66,70,57,49
81532,62,40,67,75,54,47
268416,56,61,59,64,47,58
70787,56,35,65,82,58,60
259476,49,40,60,80,59,71
271522,47,26,66,65,68,76
72100,56,63,66,61,39,68
267698,53,60,54,71,41,63
224701,60,53,61,70,41,72
72905,52,72,59,66,41,70
254925,48,30,61,72,60,72
73680,49,37,64,64,65,67
79058,60,50,63,68,51,53
242389,63,30,70,74,59,44
251349,42,40,67,75,62,65
260071,54,61,63,67,51,56
243688,56,55,58,68,52,50
262635,48,64,54,57,47,79
229879,59,68,59,50,32,78
277244,58,71,57,67,28,68
270101,60,42,66,68,58,57
238621,54,77,56,54,35,79
256544,58,66,65,65,30,67
258081,51,25,67,74,66,66
241960,62,27,62,81,59,60
271917,58,69,58,72,31,73
263474,57,29,68,79,66,43
79154,60,60,64,60,44,58
229173,55,66,62,61,37,68
254518,55,56,61,58,56,58
240710,54,61,57,61,41,67
251723,51,29,61,71,62,71
76117,49,40,59,78,57,73
73050,60,24,70,82,56,55
228195,50,50,56,72,42,72
81252,57,43,63,64,57,60
74854,61,56,68,80,29,54
273770,64,44,63,59,54,53
237933,59,57,63,73,36,57
207740,58,23,72,84,60,54
73598,56,23,69,74,67,59
231555,50,69,61,66,32,76
243596,57,56,60,58,46,62
223138,56,68,52,44,47,66
267941,52,31,63,75,62,65
80805,56,61,58,65,48,63
271533,48,27,65,80,61,67
72382,59,29,66,76,60,58
251596,53,38,69,88,59,51
74464,63,46,67,58,52,54
273123,51,75,60,61,36,68
169708,57,61,56,45,51,66
264702,55,72,62,66,32,69
262911,56,55,63,66,52,59
80128,56,59,53,72,48,63
279042,59,35,64,69,61,54
224017,57,61,55,50,45,71
231965,61,31,67,70,66,46
79394,48,34,56,82,61,74
259119,54,71,61,60,41,69
262208,55,53,61,74,57,62
271682,55,21,64,65,69,72
192840,55,32,61,33,71,82
275024,61,49,67,66,50,54
247125,55,59,63,74,35,63
192624,62,56,52,60,50,57
73846,57,62,64,65,42,61
260233,51,74,51,61,31,80
187796,52,37,61,53,60,72
72857,57,64,61,65,37,64
251289,56,67,52,58,42,70
221346,59,30,69,71,60,54
244915,50,77,54,59,36,80
244947,51,22,63,61,72,69
80597,61,50,65,63,52,49
70108,54,62,59,60,36,74
268259,48,26,67,75,67,73
208615,60,69,54,48,48,73
239595,58,65,58,52,48,66
247019,50,73,58,58,36,78
250876,55,62,54,55,44,71
248575,60,24,70,83,61,54
275972,59,39,66,77,56,47
265735,50,21,65,84,66,69
220429,58,66,57,35,45,77
272399,57,51,71,75,49,41
262946,47,33,58,72,70,74
242212,53,50,57,70,51,65
256809,57,55,62,58,54,66
255789,55,34,63,90,57,62
73009,53,35,66,79,63,56
276534,63,52,61,68,42,66
234039,54,62,58,68,31,72
275279,51,40,65,82,57,58
255312,59,32,63,76,60,56
278104,53,55,57,75,48,66
77657,57,33,69,72,56,56
244068,53,79,54,63,30,73
243056,56,56,61,70,38,60
262267,62,39,65,68,57,62
278911,52,61,64,73,38,70
279426,61,36,63,72,59,58
170114,50,31,62,57,65,71
228775,56,64,56,63,37,73
275882,54,55,59,75,46,64
74429,63,52,66,59,53,47
277698,62,25,66,74,63,57
75461,59,58,59,64,47,55
78282,52,26,62,73,65,66
75736,57,66,60,68,42,58
265194,59,26,72,67,67,53
73456,52,68,57,69,34,76
258812,49,73,55,66,42,73
269320,55,56,60,65,50,60
72976,60,50,61,67,52,58
70676,60,52,62,59,44,65
241172,59,64,59,54,41,74
77863,58,59,61,70,40,59
263984,57,20,67,82,65,56
216114,52,66,55,64,35,76
274231,59,27,73,81,56,62
259896,53,31,61,75,66,65
264506,56,63,60,55,41,70
78661,58,32,64,76,59,64
262474,54,70,58,61,35,72
278350,56,31,67,78,57,65
276337,61,34,70,74,56,65
79999,61,32,64,66,61,58
74371,57,60,63,70,41,55
242821,56,26,65,84,60,65
263046,53,29,60,68,59,74
275610,60,39,63,70,52,58
73888,58,38,65,81,61,50
247466,53,68,55,56,42,72
278724,52,64,60,70,47,66
225487,50,68,48,64,42,80
215254,54,74,59,32,49,74
76247,56,44,60,74,55,64
240865,56,34,65,72,58,48
80882,60,27,71,81,57,61
71418,62,28,71,91,59,51
212223,54,35,63,75,58,61
277771,54,64,52,43,53,73
269340,58,36,65,70,63,57
250909,54,55,63,79,45,53
77354,56,28,63,71,64,60
273962,51,27,62,75,66,70
241197,51,68,47,69,29,81
224817,54,65,60,67,34,68
275253,59,61,69,68,49,57
77906,60,59,57,63,44,66
241505,54,62,67,70,36,58
257386,54,30,62,75,57,66
241007,54,70,60,56,35,71
257144,48,26,61,71,65,69
76924,59,55,58,62,51,60
276604,58,56,62,74,42,56
238726,58,40,62,76,56,57
228534,46,27,64,70,69,64
275134,57,62,62,62,50,50
76995,57,64,67,67,36,54
269257,54,64,57,63,51,67
230345,58,62,54,62,43,66
270849,53,59,58,67,46,75
275982,60,43,67,65,59,45
221456,54,71,61,61,36,73
272659,58,36,66,68,60,46
266518,58,61,69,68,46,55
205850,53,39,60,41,67,67
272943,56,56,66,80,40,59
81459,58,37,62,76,56,63
70711,59,48,64,75,51,49
213839,57,31,66,58,66,74
262738,58,27,66,75,62,67
77907,58,28,65,74,60,64
79959,68,42,60,65,59,58
78193,59,55,60,61,55,55
260727,54,56,60,69,53,60
76672,60,54,60,63,56,60
242306,60,61,65,76,27,62
279686,59,58,56,65,49,59
259747,52,18,64,83,65,72
264380,56,60,55,67,43,71
263881,53,60,65,74,36,57
231910,51,36,64,74,61,72
257000,55,73,62,53,36,66
257007,54,32,64,72,61,64
261360,54,64,65,72,37,72
79089,62,62,59,58,42,62
210679,52,76,61,53,34,72
275704,50,25,63,72,64,78
73466,46,73,52,79,29,83
79872,60,41,59,61,59,57
253704,59,57,62,72,42,63
80655,59,55,60,69,48,59
278043,59,32,68,80,61,53
262181,57,48,63,68,54,52
70440,57,23,66,72,68,54
79926,55,53,57,67,55,56
272708,50,48,58,84,50,72
276292,57,55,62,75,31,68
206408,46,33,61,61,66,78
243279,53,55,60,81,42,56
70230,59,57,59,61,46,62
244837,51,55,62,78,40,68
223335,54,67,64,63,30,67
269934,49,72,50,61,29,86
78448,58,55,58,59,58,66
266629,54,54,59,66,51,72
75403,55,59,61,71,42,60
258196,63,35,75,77,51,43
268697,54,61,61,68,43,68
279200,56,61,62,63,44,51
261025,52,23,66,75,63,63
77730,49,25,70,75,61,66
274090,60,49,63,64,46,59
255406,48,71,63,64,32,72
70327,55,28,61,81,60,69
79837,57,55,57,73,55,63
276195,56,46,60,71,58,64
76263,56,58,59,67,52,54
213497,53,67,50,53,44,73
273667,55,22,70,89,65,46
265734,54,54,64,82,41,56
275209,62,33,69,77,62,42
80147,58,59,59,68,44,54
262681,58,60,59,60,47,70
262685,62,29,70,54,66,51
259621,52,21,66,75,65,61
258616,51,64,58,67,36,71
210747,59,64,59,65,30,67
260931,65,74,53,60,28,73
75598,53,24,67,65,71,69
235884,56,57,60,79,39,64
255341,62,27,75,72,61,48
78704,61,34,65,68,57,56
189808,55,39,60,51,63,61
239747,52,24,66,72,67,68
74134,61,48,67,64,49,51
70810,51,26,65,68,69,65
72099,59,58,59,73,40,63
71078,61,55,61,71,49,49
246696,47,72,55,74,31,78
251830,47,58,59,73,44,67
243386,59,26,66,68,64,69
235458,49,72,55,68,35,87
72907,54,58,61,77,45,59
278750,61,58,60,71,37,66
237807,55,27,65,74,70,57
255217,51,28,66,68,71,64
263424,55,58,59,61,46,65
268803,60,29,65,75,56,58
258821,59,35,63,69,58,67
247309,51,65,59,57,40,68
79378,47,36,61,87,59,66
271650,57,62,65,68,42,53
218658,54,65,58,82,40,75
72780,56,58,54,73,38,68
73303,56,54,63,68,48,66
237658,56,77,56,50,31,77
276325,48,34,64,81,63,65
238694,52,32,63,74,62,66
74856,63,50,70,72,43,54
258667,55,56,58,82,38,71
199051,52,68,55,55,41,72
72335,61,55,60,68,45,65
72862,65,28,70,71,60,43
257959,53,28,55,78,65,69
276652,59,46,64,70,52,54
244655,59,43,62,82,57,44
273081,57,63,59,71,40,65
223678,54,62,56,72,40,69
257727,58,56,55,72,44,63
80069,60,62,64,60,38,67
248021,48,67,57,72,38,76
238551,57,27,68,75,66,57
274397,58,22,68,89,61,59
255461,56,22,59,59,69,69
207622,57,66,51,33,46,80
227859,56,60,57,47,51,71
76821,56,63,59,65,39,64
76568,57,34,66,58,64,54
261420,59,41,67,75,54,44
264512,60,41,66,76,54,40
74817,52,62,61,78,39,68
80707,60,51,65,61,57,44
69965,56,55,64,55,57,52
71003,61,67,61,70,36,60
215147,53,72,55,65,34,74
271218,61,45,67,65,54,51
234099,60,26,66,81,60,47
76917,45,32,64,65,69,65
262776,49,30,64,72,63,77
76410,54,28,65,79,61,55
268414,56,71,64,66,30,71
77973,53,24,57,83,64,72
271267,62,35,69,68,64,47
71110,60,24,70,84,60,64
229574,58,68,61,50,31,73
278984,56,53,61,69,46,56
263122,58,41,70,79,58,43
264409,59,28,71,81,59,60
277979,59,26,72,73,60,59
223998,52,68,54,66,35,67
253951,48,69,51,61,36,81
251138,48,72,52,61,35,79
257036,55,63,58,69,36,72
265486,58,52,67,73,55,39
264229,52,24,68,71,69,56
253735,56,23,64,74,63,60
277804,55,42,62,68,58,50
70960,51,55,63,90,42,65
213570,57,61,57,58,43,69
79694,56,61,55,62,49,65
234070,60,56,61,61,47,61
266074,58,31,63,68,62,57
74603,63,34,67,64,60,47
77689,60,62,53,53,41,71
263294,60,55,64,66,51,50
230032,53,41,64,91,52,68
279194,59,60,58,67,46,60
229537,49,75,58,42,41,77
276905,59,45,63,63,61,63
74924,53,25,65,66,68,59
276658,59,61,69,69,36,46
80094,55,58,59,64,50,56
278753,58,36,66,84,56,48
251873,61,19,76,79,59,47
236787,54,60,62,74,34,68
70909,54,65,59,73,46,53
240393,50,54,61,78,47,63
268300,48,27,64,77,67,67
77840,55,20,69,77,69,57
231190,60,42,63,70,56,56
269857,60,35,62,72,60,67
269863,56,61,59,61,44,65
70443,53,59,62,69,44,48
73008,63,37,67,69,55,54
276287,51,66,59,73,37,67
272965,55,45,67,69,55,53
276562,59,42,59,70,60,53
277844,63,56,61,72,41,57
79197,64,44,63,68,51,59
195427,49,34,58,52,62,81
264825,60,66,63,55,43,66
263549,60,70,57,51,37,74
74877,55,62,63,73,37,68
256894,62,28,66,79,54,55
246151,51,29,62,75,64,75
232329,55,21,65,66,66,71
70037,59,44,62,64,56,55
71066,52,26,62,71,66,66
266145,54,57,58,75,46,66
231335,55,61,61,72,39,60
73392,55,57,58,80,43,62
250805,55,62,61,61,43,71
276681,57,55,58,65,52,62
266446,62,47,67,66,56,44
80591,62,18,66,72,64,59
228058,50,66,50,38,47,78
257758,58,52,61,65,54,55
77800,59,30,63,70,61,58
272876,55,62,58,70,35,73
268530,57,65,62,60,36,66
252169,57,58,66,80,31,59
240652,41,71,54,62,43,73
274701,60,35,63,77,59,63
78864,55,35,62,82,51,61
262423,49,73,52,60,36,74
262170,51,34,59,62,59,76
254234,58,67,61,59,33,69
253980,58,22,66,88,61,63
79662,60,54,68,62,38,63
75056,61,62,57,58,39,63
